Date;Open;High;Low;Close
2010-04-09;1042.849976;1044.680054;1040.829956;1044.579956
2010-04-12;1048.859985;1049.540039;1044.959961;1048.270020
2010-04-13;1042.900024;1048.099976;1037.560059;1046.500000
2010-04-14;1047.420044;1052.280029;1043.329956;1051.760010
2010-04-15;1052.530029;1053.609985;1044.000000;1053.250000
2010-04-16;1057.150024;1063.609985;1046.369995;1050.239990
2010-04-19;1044.439941;1049.130005;1036.439941;1043.040039
2010-04-20;1050.140015;1057.719971;1047.469971;1055.339966
2010-04-21;1056.719971;1058.180054;1042.229980;1042.479980
2010-04-22;1040.680054;1049.640015;1028.810059;1038.339966
2010-04-23;1042.589966;1068.290039;1039.250000;1066.819946
2010-04-26;1074.790039;1077.469971;1067.819946;1067.900024
2010-04-27;1070.180054;1070.739990;1042.819946;1042.819946
2010-04-28;1039.599976;1059.900024;1032.790039;1042.869995
2010-04-29;1047.030029;1061.770020;1042.060059;1061.770020
2010-04-30;1059.010010;1061.839966;1049.819946;1053.880005
2010-05-03;1049.540039;1059.579956;1044.609985;1059.439941
2010-05-04;1062.660034;1062.880005;1027.500000;1027.500000
2010-05-05;1025.780029;1030.770020;1000.409973;1000.700012
2010-05-06;991.609985;1010.450012;973.200012;977.250000
2010-05-07;952.409973;973.609985;929.020020;944.570007
2010-05-10;977.979980;1005.340027;974.440002;1005.340027
2010-05-11;998.950012;999.229980;983.580017;993.039978
2010-05-12;991.820007;1011.109985;984.289978;1010.250000
2010-05-14;1012.619995;1013.570007;983.739990;984.909973
2010-05-17;976.900024;1000.900024;974.169983;991.580017
2010-05-18;1001.659973;1003.880005;994.500000;1000.409973
2010-05-19;991.000000;991.289978;967.159973;969.059998
2010-05-20;976.119995;981.599976;933.159973;947.929993
2010-05-21;948.219971;958.479980;934.020020;953.770020
2010-05-24;962.979980;963.880005;939.690002;953.539978
2010-05-25;930.650024;938.900024;923.130005;931.479980
2010-05-26;948.299988;961.349976;942.820007;957.049988
2010-05-27;962.809998;979.059998;959.179993;978.549988
2010-05-28;988.919983;988.919983;975.390015;979.119995
2010-05-31;979.460022;985.320007;977.820007;980.630005
2010-06-01;977.849976;985.630005;961.159973;981.250000
2010-06-02;976.349976;991.219971;970.059998;989.770020
2010-06-03;1001.190002;1013.020020;1000.929993;1005.929993
2010-06-04;1009.659973;1014.940002;985.880005;988.460022
2010-06-07;975.219971;990.289978;970.440002;977.630005
2010-06-08;980.239990;984.260010;963.549988;972.000000
2010-06-09;977.659973;996.989990;972.219971;996.840027
2010-06-10;993.440002;1018.580017;989.059998;1017.739990
2010-06-11;1022.390015;1022.390015;1006.260010;1016.289978
2010-06-14;1022.929993;1033.010010;1022.929993;1032.599976
2010-06-15;1027.449951;1045.810059;1026.140015;1045.290039
2010-06-16;1050.229980;1051.329956;1032.619995;1045.729980
2010-06-17;1040.900024;1053.099976;1038.609985;1046.510010
2010-06-18;1049.400024;1056.650024;1047.469971;1054.579956
2010-06-21;1066.000000;1069.719971;1055.589966;1060.510010
2010-06-22;1052.839966;1065.930054;1049.400024;1059.380005
2010-06-23;1049.949951;1064.510010;1044.680054;1047.670044
2010-06-24;1051.640015;1053.489990;1019.869995;1021.429993
2010-06-28;1025.670044;1028.410034;1012.280029;1025.890015
2010-06-29;1016.400024;1016.739990;989.799988;993.919983
2010-06-30;1000.369995;1009.330017;991.109985;1005.929993
2010-07-01;992.780029;1005.479980;975.489990;981.539978
2010-07-02;991.650024;995.590027;980.979980;983.299988
2010-07-05;988.690002;991.400024;979.109985;980.940002
2010-07-06;987.400024;1011.919983;984.900024;1009.409973
2010-07-07;1004.619995;1022.650024;992.239990;1020.429993
2010-07-08;1028.829956;1029.280029;1007.070007;1013.159973
2010-07-09;1020.719971;1029.349976;1016.260010;1028.119995
2010-07-12;1031.869995;1034.310059;1020.280029;1030.180054
2010-07-13;1030.500000;1061.099976;1028.979980;1061.099976
2010-07-14;1066.099976;1067.500000;1055.160034;1063.739990
2010-07-15;1060.800049;1067.550049;1048.869995;1055.520020
2010-07-16;1059.619995;1062.310059;1032.969971;1034.689941
2010-07-19;1032.540039;1044.920044;1024.660034;1032.729980
2010-07-20;1037.880005;1040.229980;1016.539978;1027.359985
2010-07-21;1035.640015;1053.449951;1034.510010;1040.839966
2010-07-22;1041.800049;1067.079956;1035.949951;1065.369995
2010-07-23;1060.489990;1067.290039;1050.109985;1057.770020
2010-07-26;1065.050049;1066.849976;1050.849976;1059.439941
2010-07-27;1063.560059;1068.699951;1056.599976;1059.290039
2010-07-28;1063.609985;1066.989990;1048.849976;1050.839966
2010-07-29;1054.180054;1060.170044;1047.380005;1049.020020
2010-07-30;1045.219971;1055.280029;1037.719971;1047.260010
2010-08-02;1052.109985;1076.020020;1051.589966;1074.609985
2010-08-03;1073.930054;1074.689941;1067.729980;1073.170044
2010-08-04;1072.189941;1075.449951;1063.609985;1071.280029
2010-08-05;1071.439941;1083.900024;1069.140015;1074.400024
2010-08-06;1076.619995;1082.510010;1062.219971;1065.219971
2010-08-09;1072.180054;1077.780029;1066.869995;1073.530029
2010-08-10;1069.640015;1071.660034;1059.780029;1063.319946
2010-08-11;1060.339966;1060.339966;1034.640015;1036.280029
2010-08-12;1032.550049;1042.839966;1022.479980;1031.229980
2010-08-13;1040.369995;1040.680054;1021.940002;1036.449951
2010-08-16;1042.050049;1046.689941;1033.250000;1046.089966
2010-08-17;1046.920044;1057.459961;1045.699951;1057.140015
2010-08-18;1054.060059;1060.280029;1050.839966;1057.199951
2010-08-19;1059.060059;1061.630005;1039.900024;1040.420044
2010-08-20;1038.910034;1044.260010;1018.349976;1020.630005
2010-08-23;1022.669983;1029.930054;1014.260010;1021.780029
2010-08-24;1015.650024;1016.059998;994.630005;1005.340027
2010-08-25;1003.200012;1011.840027;982.520020;995.679993
2010-08-26;1005.659973;1009.559998;1000.260010;1006.159973
2010-08-27;1003.340027;1018.969971;998.750000;1018.890015
2010-08-30;1022.489990;1025.839966;1000.869995;1008.520020
2010-08-31;997.419983;1011.700012;993.460022;1011.700012
2010-09-01;1017.289978;1050.650024;1009.739990;1049.260010
2010-09-02;1048.339966;1048.339966;1039.819946;1043.089966
2010-09-03;1045.150024;1057.709961;1041.689941;1047.989990
2010-09-06;1052.979980;1054.060059;1048.170044;1052.530029
2010-09-07;1050.069946;1050.780029;1042.430054;1048.650024
2010-09-08;1043.670044;1060.150024;1040.069946;1059.599976
2010-09-09;1058.109985;1068.349976;1054.550049;1067.050049
2010-09-10;1064.199951;1072.339966;1062.380005;1068.890015
2010-09-13;1074.319946;1081.869995;1071.180054;1080.719971
2010-09-14;1081.489990;1084.609985;1074.479980;1082.489990
2010-09-15;1082.949951;1086.989990;1074.319946;1080.219971
2010-09-16;1081.180054;1084.170044;1074.569946;1078.189941
2010-09-17;1084.310059;1089.680054;1076.869995;1081.979980
2010-09-20;1080.770020;1092.489990;1080.050049;1092.489990
2010-09-21;1091.780029;1099.869995;1091.099976;1093.410034
2010-09-22;1097.109985;1097.109985;1078.689941;1085.109985
2010-09-23;1088.579956;1090.660034;1066.859985;1074.069946
2010-09-24;1072.439941;1095.729980;1071.170044;1095.589966
2010-09-27;1097.410034;1099.319946;1085.910034;1086.239990
2010-09-28;1084.589966;1094.670044;1077.930054;1090.770020
2010-09-29;1085.359985;1092.739990;1079.229980;1085.089966
2010-09-30;1081.189941;1100.729980;1079.880005;1087.709961
2010-10-01;1087.449951;1092.140015;1077.829956;1082.369995
2010-10-04;1082.849976;1083.930054;1068.000000;1068.739990
2010-10-05;1068.609985;1093.869995;1061.979980;1089.310059
2010-10-06;1092.859985;1096.880005;1087.089966;1089.079956
2010-10-07;1087.079956;1091.949951;1081.359985;1085.780029
2010-10-08;1087.380005;1087.400024;1078.349976;1085.510010
2010-10-11;1085.939941;1094.119995;1085.939941;1092.339966
2010-10-12;1087.390015;1091.069946;1077.140015;1089.890015
2010-10-13;1092.719971;1108.520020;1091.339966;1104.079956
2010-10-14;1106.270020;1109.310059;1096.199951;1098.430054
2010-10-15;1099.949951;1101.510010;1089.810059;1094.520020
2010-10-18;1091.619995;1100.270020;1087.150024;1097.300049
2010-10-19;1102.109985;1110.170044;1095.119995;1095.459961
2010-10-20;1093.900024;1098.900024;1089.819946;1098.880005
2010-10-21;1099.650024;1118.349976;1096.939941;1116.630005
2010-10-22;1119.189941;1119.189941;1109.949951;1109.959961
2010-10-25;1117.260010;1117.650024;1107.609985;1110.380005
2010-10-26;1108.150024;1110.439941;1100.609985;1106.479980
2010-10-27;1107.790039;1112.410034;1102.089966;1103.859985
2010-10-28;1103.209961;1106.109985;1088.829956;1091.650024
2010-10-29;1087.699951;1090.369995;1079.599976;1089.319946
2010-11-01;1094.619995;1095.550049;1083.589966;1091.689941
2010-11-02;1089.329956;1097.969971;1088.439941;1096.589966
2010-11-03;1102.699951;1102.699951;1087.920044;1089.469971
2010-11-04;1099.410034;1114.969971;1098.630005;1109.369995
2010-11-05;1110.729980;1111.640015;1094.010010;1098.689941
2010-11-08;1105.359985;1107.800049;1099.349976;1105.310059
2010-11-09;1104.660034;1116.099976;1102.699951;1113.420044
2010-11-10;1111.199951;1112.420044;1101.729980;1106.339966
2010-11-11;1109.739990;1109.739990;1097.660034;1103.119995
2010-11-12;1092.469971;1100.089966;1086.030029;1094.550049
2010-11-15;1089.479980;1104.729980;1088.869995;1104.040039
2010-11-16;1097.890015;1097.979980;1079.670044;1083.920044
2010-11-17;1081.900024;1089.339966;1078.270020;1086.530029
2010-11-18;1093.709961;1106.810059;1090.569946;1106.319946
2010-11-19;1108.589966;1110.550049;1101.359985;1110.550049
2010-11-22;1117.699951;1119.069946;1103.109985;1106.550049
2010-11-23;1100.239990;1103.530029;1087.420044;1088.810059
2010-11-24;1089.560059;1102.150024;1083.160034;1100.000000
2010-11-25;1103.050049;1112.170044;1100.439941;1111.160034
2010-11-26;1106.040039;1114.410034;1100.760010;1110.109985
2010-11-29;1114.989990;1121.380005;1100.750000;1104.349976
2010-11-30;1104.369995;1110.119995;1096.729980;1107.050049
2010-12-01;1112.670044;1134.349976;1111.770020;1134.270020
2010-12-02;1137.739990;1145.510010;1129.719971;1145.510010
2010-12-03;1144.099976;1149.800049;1135.130005;1149.560059
2010-12-06;1147.160034;1149.930054;1141.069946;1144.439941
2010-12-07;1145.420044;1157.219971;1144.619995;1148.979980
2010-12-08;1144.569946;1150.219971;1142.839966;1145.630005
2010-12-09;1150.420044;1151.300049;1131.119995;1133.520020
2010-12-10;1134.939941;1139.160034;1133.680054;1139.160034
2010-12-13;1141.250000;1150.390015;1141.239990;1146.150024
2010-12-14;1146.109985;1155.839966;1143.810059;1155.839966
2010-12-15;1152.420044;1159.099976;1148.380005;1156.400024
2010-12-16;1154.939941;1157.910034;1149.900024;1153.849976
2010-12-17;1153.150024;1156.719971;1148.369995;1153.130005
2010-12-20;1153.089966;1160.390015;1149.130005;1154.189941
2010-12-21;1159.160034;1166.489990;1158.229980;1166.000000
2010-12-22;1165.209961;1169.459961;1161.329956;1163.270020
2010-12-23;1161.369995;1162.229980;1156.270020;1160.550049
2010-12-27;1159.599976;1161.599976;1154.810059;1160.280029
2010-12-28;1159.859985;1163.420044;1158.050049;1159.800049
2010-12-29;1160.949951;1165.900024;1160.680054;1165.109985
2010-12-30;1164.569946;1165.589966;1155.569946;1155.569946
2011-01-03;1161.579956;1177.000000;1161.119995;1176.849976
2011-01-04;1180.500000;1181.560059;1165.780029;1165.880005
2011-01-05;1166.390015;1167.089966;1149.209961;1151.800049
2011-01-07;1159.579956;1164.959961;1152.030029;1159.449951
2011-01-10;1158.739990;1160.420044;1149.380005;1152.609985
2011-01-11;1158.410034;1175.030029;1154.880005;1174.359985
2011-01-12;1175.760010;1178.060059;1172.770020;1174.099976
2011-01-13;1178.959961;1179.839966;1171.079956;1174.430054
2011-01-14;1173.500000;1174.469971;1163.050049;1173.280029
2011-01-17;1173.560059;1176.180054;1163.550049;1169.530029
2011-01-18;1172.829956;1180.589966;1172.479980;1179.290039
2011-01-19;1180.040039;1182.560059;1153.599976;1155.640015
2011-01-20;1154.630005;1157.319946;1136.420044;1136.420044
2011-01-21;1142.420044;1156.689941;1138.420044;1150.839966
2011-01-24;1157.369995;1158.589966;1138.410034;1148.739990
2011-01-25;1154.290039;1156.489990;1148.660034;1152.689941
2011-01-26;1160.079956;1176.290039;1156.310059;1173.849976
2011-01-27;1165.920044;1173.280029;1165.209961;1165.709961
2011-01-28;1165.670044;1168.130005;1151.800049;1151.800049
2011-01-31;1148.550049;1150.290039;1139.650024;1147.219971
2011-02-01;1150.540039;1156.199951;1141.770020;1146.790039
2011-02-02;1150.650024;1153.660034;1120.680054;1130.420044
2011-02-03;1136.430054;1144.250000;1126.589966;1138.719971
2011-02-04;1135.349976;1146.260010;1133.380005;1139.310059
2011-02-07;1143.010010;1148.660034;1136.699951;1140.500000
2011-02-08;1144.699951;1144.699951;1127.630005;1132.829956
2011-02-09;1134.920044;1137.510010;1130.630005;1134.829956
2011-02-10;1134.500000;1135.030029;1122.319946;1127.000000
2011-02-11;1127.479980;1140.410034;1117.900024;1139.969971
2011-02-14;1143.890015;1146.079956;1134.050049;1134.050049
2011-02-15;1134.839966;1137.579956;1119.530029;1125.849976
2011-02-16;1128.329956;1133.319946;1125.599976;1128.000000
2011-02-17;1131.260010;1131.260010;1103.979980;1110.689941
2011-02-18;1112.660034;1119.040039;1105.750000;1117.229980
2011-02-21;1116.599976;1124.729980;1108.949951;1113.979980
2011-02-22;1108.199951;1115.969971;1100.760010;1112.349976
2011-02-23;1108.160034;1109.000000;1090.160034;1098.069946
2011-02-24;1088.869995;1108.910034;1085.060059;1102.300049
2011-02-25;1108.300049;1118.969971;1101.479980;1116.790039
2011-02-28;1117.979980;1131.849976;1111.959961;1128.660034
2011-03-01;1131.050049;1134.510010;1119.160034;1119.160034
2011-03-02;1112.319946;1112.660034;1103.020020;1103.609985
2011-03-03;1110.300049;1115.510010;1105.670044;1110.800049
2011-03-04;1115.469971;1125.069946;1111.189941;1112.380005
2011-03-07;1111.469971;1127.540039;1105.500000;1117.979980
2011-03-08;1121.329956;1128.469971;1119.079956;1122.890015
2011-03-09;1125.900024;1136.239990;1123.619995;1126.579956
2011-03-10;1120.589966;1130.160034;1116.040039;1118.989990
2011-03-11;1111.270020;1113.369995;1101.439941;1102.219971
2011-03-14;1092.469971;1101.869995;1089.270020;1091.560059
2011-03-15;1073.390015;1073.569946;1045.579956;1064.599976
2011-03-16;1073.760010;1079.709961;1055.449951;1055.449951
2011-03-17;1065.550049;1078.180054;1061.020020;1075.329956
2011-03-18;1082.510010;1093.859985;1081.199951;1091.369995
2011-03-21;1104.069946;1107.449951;1100.060059;1106.920044
2011-03-22;1109.239990;1110.890015;1098.180054;1105.939941
2011-03-23;1104.199951;1114.719971;1101.469971;1113.270020
2011-03-24;1109.420044;1127.079956;1108.540039;1127.079956
2011-03-25;1126.250000;1129.839966;1120.510010;1127.099976
2011-03-28;1125.479980;1132.420044;1122.250000;1132.270020
2011-03-29;1130.650024;1131.219971;1123.540039;1130.709961
2011-03-30;1136.579956;1140.859985;1136.079956;1138.060059
2011-03-31;1133.239990;1138.750000;1131.900024;1134.869995
2011-04-01;1136.869995;1146.699951;1133.630005;1145.599976
2011-04-04;1145.739990;1152.729980;1141.920044;1151.270020
2011-04-05;1149.069946;1151.630005;1144.560059;1149.130005
2011-04-06;1149.699951;1157.609985;1145.410034;1156.520020
2011-04-07;1150.449951;1154.650024;1144.270020;1145.560059
2011-04-08;1149.420044;1152.989990;1145.199951;1151.369995
2011-04-11;1146.979980;1152.540039;1145.979980;1148.689941
2011-04-12;1141.520020;1143.939941;1128.900024;1131.719971
2011-04-13;1134.959961;1141.420044;1134.469971;1137.869995
2011-04-14;1134.060059;1135.390015;1122.900024;1129.880005
2011-04-15;1129.489990;1131.119995;1121.439941;1123.810059
2011-04-18;1123.880005;1125.380005;1105.010010;1106.790039
2011-04-19;1113.959961;1124.750000;1109.500000;1116.839966
2011-04-20;1125.369995;1141.589966;1125.250000;1140.579956
2011-04-21;1144.109985;1144.619995;1137.599976;1141.130005
2011-04-26;1143.959961;1153.910034;1139.040039;1153.459961
2011-04-27;1162.400024;1162.400024;1149.250000;1154.469971
2011-04-28;1159.359985;1161.459961;1148.430054;1161.459961
2011-04-29;1156.670044;1163.060059;1154.660034;1162.839966
2011-05-02;1167.099976;1167.099976;1158.839966;1163.459961
2011-05-03;1161.199951;1162.000000;1146.719971;1153.869995
2011-05-04;1154.020020;1160.910034;1146.439941;1148.640015
2011-05-05;1150.750000;1153.060059;1139.890015;1148.829956
2011-05-06;1150.239990;1159.329956;1140.380005;1157.829956
2011-05-09;1155.550049;1160.959961;1150.189941;1157.130005
2011-05-10;1158.969971;1167.719971;1158.459961;1167.530029
2011-05-11;1168.660034;1175.079956;1167.150024;1173.790039
2011-05-12;1166.949951;1169.089966;1161.229980;1166.530029
2011-05-13;1171.699951;1171.839966;1164.420044;1166.540039
2011-05-16;1161.359985;1173.479980;1158.829956;1173.479980
2011-05-17;1168.839966;1171.459961;1157.680054;1157.680054
2011-05-18;1163.060059;1165.430054;1157.000000;1158.060059
2011-05-19;1163.020020;1168.949951;1160.040039;1166.150024
2011-05-20;1166.689941;1173.119995;1163.760010;1167.069946
2011-05-23;1154.380005;1154.680054;1137.689941;1137.689941
2011-05-24;1139.890015;1146.160034;1134.969971;1134.969971
2011-05-25;1127.550049;1152.479980;1126.050049;1151.920044
2011-05-26;1153.229980;1157.520020;1139.920044;1140.400024
2011-05-27;1148.380005;1152.520020;1141.949951;1149.119995
2011-05-30;1148.619995;1155.310059;1143.790039;1146.410034
2011-05-31;1153.180054;1158.400024;1148.959961;1151.359985
2011-06-01;1154.089966;1161.489990;1151.479980;1159.469971
2011-06-03;1145.020020;1146.989990;1129.339966;1133.670044
2011-06-07;1128.839966;1137.739990;1126.650024;1128.859985
2011-06-08;1124.290039;1127.500000;1102.959961;1102.959961
2011-06-09;1103.449951;1117.189941;1098.189941;1112.239990
2011-06-10;1111.949951;1113.579956;1091.510010;1095.689941
2011-06-13;1097.089966;1098.380005;1086.969971;1089.920044
2011-06-14;1098.589966;1111.530029;1097.880005;1106.489990
2011-06-15;1103.660034;1104.810059;1087.180054;1089.380005
2011-06-16;1079.660034;1081.739990;1064.670044;1078.500000
2011-06-17;1074.900024;1093.770020;1067.839966;1083.439941
2011-06-20;1071.219971;1075.729980;1064.229980;1067.300049
2011-06-21;1074.449951;1092.319946;1070.920044;1092.069946
2011-06-22;1094.739990;1095.270020;1072.780029;1073.150024
2011-06-23;1067.709961;1069.819946;1053.050049;1055.239990
2011-06-27;1049.869995;1069.329956;1048.469971;1068.890015
2011-06-28;1072.170044;1082.910034;1068.310059;1072.359985
2011-06-29;1079.349976;1103.680054;1077.890015;1100.030029
2011-06-30;1105.270020;1118.650024;1102.040039;1115.229980
2011-07-01;1117.349976;1119.900024;1104.130005;1118.050049
2011-07-04;1119.410034;1127.530029;1117.500000;1125.910034
2011-07-05;1125.060059;1128.489990;1120.709961;1127.260010
2011-07-06;1125.260010;1127.770020;1115.160034;1118.859985
2011-07-07;1123.030029;1137.010010;1120.209961;1135.150024
2011-07-08;1137.719971;1142.109985;1119.359985;1120.579956
2011-07-11;1114.599976;1116.839966;1101.219971;1103.390015
2011-07-12;1091.000000;1099.420044;1075.479980;1099.189941
2011-07-13;1096.250000;1109.109985;1094.920044;1108.130005
2011-07-14;1099.060059;1103.290039;1085.880005;1091.619995
2011-07-15;1081.890015;1086.849976;1077.109985;1079.640015
2011-07-18;1076.459961;1081.829956;1052.739990;1056.119995
2011-07-19;1057.140015;1078.180054;1052.069946;1076.709961
2011-07-20;1087.449951;1094.410034;1084.510010;1093.589966
2011-07-21;1090.869995;1094.819946;1067.540039;1088.160034
2011-07-22;1099.300049;1100.510010;1082.630005;1091.000000
2011-07-25;1082.930054;1092.130005;1080.199951;1086.380005
2011-07-26;1086.780029;1089.790039;1070.579956;1078.130005
2011-07-27;1071.739990;1083.079956;1066.709961;1070.500000
2011-07-28;1061.160034;1073.349976;1059.430054;1068.790039
2011-07-29;1060.170044;1071.250000;1053.310059;1065.969971
2011-08-01;1081.160034;1087.180054;1035.920044;1039.050049
2011-08-02;1033.650024;1035.560059;1011.289978;1012.700012
2011-08-03;997.729980;1008.229980;979.390015;981.510010
2011-08-04;995.210022;996.429993;939.630005;939.630005
2011-08-05;909.390015;966.330017;901.010010;947.780029
2011-08-08;927.229980;954.119995;901.950012;902.070007
2011-08-09;897.909973;930.030029;860.409973;930.030029
2011-08-10;952.369995;952.369995;893.299988;904.580017
2011-08-11;921.979980;937.719971;892.900024;937.700012
2011-08-12;941.419983;960.330017;919.140015;957.590027
2011-08-15;966.539978;969.369995;949.119995;967.580017
2011-08-16;963.809998;963.809998;936.049988;957.369995
2011-08-17;950.599976;965.159973;939.849976;957.530029
2011-08-18;944.909973;947.330017;890.929993;893.080017
2011-08-19;889.789978;893.909973;851.140015;877.429993
2011-08-22;867.739990;904.809998;867.739990;887.849976
2011-08-23;899.580017;911.950012;891.570007;905.669983
2011-08-24;914.179993;934.369995;899.340027;916.260010
2011-08-25;926.960022;930.849976;902.159973;903.210022
2011-08-26;899.799988;907.469971;884.000000;904.320007
2011-08-29;919.590027;928.479980;907.909973;927.369995
2011-08-30;938.280029;938.280029;921.200012;930.130005
2011-08-31;933.080017;963.090027;930.739990;954.630005
2011-09-01;956.840027;966.080017;942.849976;961.549988
2011-09-02;950.460022;951.380005;927.099976;932.099976
2011-09-05;912.289978;915.380005;886.539978;887.409973
2011-09-06;886.320007;899.580017;875.119995;887.270020
2011-09-07;905.409973;918.020020;899.750000;918.020020
2011-09-08;917.059998;925.270020;904.659973;918.820007
2011-09-09;913.590027;917.289978;883.090027;884.599976
2011-09-12;862.539978;875.840027;859.690002;862.580017
2011-09-13;876.630005;884.330017;853.479980;878.400024
2011-09-14;867.739990;895.280029;867.739990;890.679993
2011-09-15;903.150024;926.320007;899.010010;924.619995
2011-09-16;933.760010;939.140015;924.109985;927.150024
2011-09-19;912.690002;914.409973;895.010010;895.419983
2011-09-20;888.630005;918.760010;888.409973;918.760010
2011-09-21;917.549988;919.000000;905.719971;906.400024
2011-09-22;884.590027;887.880005;862.169983;862.169983
2011-09-23;871.260010;873.659973;833.030029;862.349976
2011-09-26;848.250000;884.520020;846.179993;872.979980
2011-09-27;894.909973;927.270020;891.979980;927.270020
2011-09-28;919.460022;927.710022;901.640015;904.349976
2011-09-29;903.070007;931.719971;902.119995;930.359985
2011-09-30;926.619995;928.950012;903.289978;910.169983
2011-10-03;892.429993;909.239990;885.450012;902.719971
2011-10-04;889.020020;890.280029;855.739990;867.020020
2011-10-05;884.770020;899.760010;869.979980;899.760010
2011-10-06;905.960022;920.500000;897.400024;920.500000
2011-10-07;922.969971;933.580017;912.719971;918.280029
2011-10-10;925.010010;948.289978;921.049988;948.289978
2011-10-11;947.380005;952.210022;937.349976;946.780029
2011-10-12;943.799988;960.700012;933.510010;957.739990
2011-10-13;954.840027;965.450012;933.349976;936.219971
2011-10-14;940.080017;959.669983;936.799988;956.390015
2011-10-17;963.119995;969.599976;933.330017;939.400024
2011-10-18;932.020020;949.450012;926.590027;945.530029
2011-10-19;950.080017;952.710022;939.239990;942.219971
2011-10-20;932.650024;951.299988;927.380005;934.049988
2011-10-21;938.659973;965.739990;934.909973;965.200012
2011-10-24;969.599976;978.609985;964.409973;978.080017
2011-10-25;976.349976;985.869995;965.239990;975.669983
2011-10-26;973.119995;996.669983;972.659973;983.080017
2011-10-27;1008.450012;1029.660034;1003.369995;1029.339966
2011-10-28;1033.609985;1037.430054;1019.909973;1025.719971
2011-10-31;1015.450012;1021.080017;990.440002;990.440002
2011-11-01;963.640015;969.349976;940.950012;945.859985
2011-11-02;955.150024;965.719971;942.250000;964.900024
2011-11-03;947.669983;989.619995;947.390015;979.780029
2011-11-04;986.869995;993.469971;979.250000;987.159973
2011-11-07;970.070007;984.739990;960.979980;968.390015
2011-11-08;968.650024;982.940002;967.770020;970.450012
2011-11-09;977.309998;979.960022;936.859985;946.719971
