id;NormKurs50;NormKurs200;NumberRise50;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI9_diff;RSI14_diff;RSI3sign;Stoch_Sk1383;Stoch_Sd1383;Stoch_Sk533;Stoch_Sd533;Stoch_Sk2177;Stoch_Sd2177;Stoch_Sk211414;Stoch_Sd211414;Stoch_Sk31414;Stoch_Sd31414;MACD_12_26_9;MACDS_12_26_9;MACD_5_35_5;MACDS_5_35_5;MACD_12_26_9Diff;MACDS_12_26_9Diff;MACD_5_35_5Diff;MACDS_5_35_5Diff;MACD_12_26_9DiffDirChange;MACDS_12_26_9DiffDirChange;MACD_5_35_5DiffDirChange;MACDS_5_35_5DiffDirChange;week_of_year;day_of_year;day_of_month;day_week__0;day_week__1;day_week__2;day_week__3;day_week__4;month_year__1;month_year__2;month_year__3;month_year__4;month_year__5;month_year__6;month_year__7;month_year__8;month_year__9;month_year__10;month_year__11;month_year__12;week_month__1;week_month__2;week_month__3;week_month__4;week_month__5;week_month__6
210;1.0;1.0;0.58;0.535;-0.06153658039535353;-0.11350281910196346;-7.960871779393029e-05;-0.0013748915420504356;75.820044642329;73.01019730135738;0.9456311319874402;0.7142319626982356;0.0;92.03556585677755;87.38251786715364;48.854961832061264;48.854961832061264;78.95518416535424;78.95518416535424;89.8165487082127;89.8165487082127;89.8165487082127;89.8165487082127;2.2400806286636907;2.021567234095744;4.817744032382166;4.418445471999808;0.11268724288271414;0.05462834864198651;0.3281157363418572;0.19964928019117867;0.6;0.0;0.6;0.6;32;218;6;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
211;0.9724938875305612;0.9886621315192741;0.58;0.535;-0.056683019896429224;-0.1101311665303899;0.0048535604989242845;0.0033716525715735274;71.72969349214186;70.3599665955873;-4.090351150187132;-2.6502307057700847;0.0;90.37627382137926;90.08817538583412;65.9033078880408;65.9033078880408;83.15990911749975;83.15990911749975;89.58072710320688;89.58072710320688;89.58072710320688;89.58072710320688;2.2669429342992373;2.070642374136443;4.810117939849562;4.549002961283058;0.02686230563554659;0.0490751400406988;-0.007626092532603934;0.13055748928325084;0.36;0.0;-1.0;0.36;32;219;7;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
212;0.8777506112469439;0.9496094734189972;0.56;0.53;-0.044890847737758865;-0.10002926795675247;0.011792172158670372;0.010101898573637427;59.45427469822829;62.047889189322824;-12.275418793913559;-8.312077406264464;0.0;83.0016425529427;88.47116074369984;60.729431721798115;60.729431721798115;85.11533738510546;85.11533738510546;88.88409319528351;88.88409319528351;88.88409319528351;88.88409319528351;2.138508069092921;2.0842155131277393;4.285684512331842;4.461230144965986;-0.12843486520631586;0.013573138991295863;-0.5244334275177209;-0.08777281631707279;-1.0;0.0;-0.6;-1.0;33;222;10;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
213;1.0;1.0;0.58;0.53;-0.06346402586903785;-0.1189494071678794;-0.01857317813127899;-0.018920139211126938;70.96091591114859;69.9690246367666;11.506641212920284;7.921135447443774;0.0;83.14870137647212;85.50887258359803;44.44444444444432;44.44444444444432;85.18301055067035;85.18301055067035;88.43074175240338;88.43074175240338;88.43074175240338;88.43074175240338;2.271175817787764;2.121607574059744;4.773343381814527;4.565267890582167;0.13266774869484266;0.03739206093200487;0.4876588694826864;0.10403774561618027;1.0;0.0;1.0;1.0;33;223;11;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
214;1.0;1.0;0.6;0.535;-0.06761172063152232;-0.12438252609044713;-0.004147694762484486;-0.005433118922567717;73.63748604759286;71.98608697502007;2.676570136444269;2.0170623382534667;0.0;83.51634843529567;83.22223078823684;44.44444444444432;44.44444444444432;85.70271193066769;85.70271193066769;88.27500935714231;88.27500935714231;88.27500935714231;88.27500935714231;2.4321984035995285;2.183725739967701;5.280881496270013;4.803805759144782;0.16102258581176446;0.06211816590795705;0.5075381144554854;0.2385378685626156;0.6;0.0;0.6;0.6;33;224;12;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
215;1.0;1.0;0.62;0.54;-0.07244839715935464;-0.13052697949160447;-0.004836676527832304;-0.0061444534011573385;76.40270228401262;74.11734282430862;2.765216236419775;2.13125584928855;0.0;88.0788484352957;84.91463274902117;66.66666666666653;66.66666666666653;86.3326257782835;86.3326257782835;88.35210818961046;88.35210818961046;88.35210818961046;88.35210818961046;2.625567114379692;2.272094014850099;5.833203985070328;5.146938501119964;0.1933687107801632;0.08836827488239818;0.5523224888003142;0.3431327419751815;0.36;0.0;0.36;0.36;33;225;13;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
216;1.0;1.0;0.64;0.54;-0.07486370536598229;-0.1345693353574025;-0.0024153082066276504;-0.004042355865798042;78.19644213810622;75.52556149273587;1.7937398540935874;1.4082186684272529;0.0;90.96607669616523;87.5204245222522;88.88888888888876;88.88888888888876;86.2796205438696;86.2796205438696;88.65626608626576;88.65626608626576;88.65626608626576;88.65626608626576;2.8141543708099728;2.3805060860420744;6.3062736264433;5.533383542894409;0.1885872564302815;0.10841207119197492;0.4730696413729731;0.3864450417744454;0.21600000000000003;0.0;0.21600000000000003;0.21600000000000003;33;226;14;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
217;0.9499473129610122;0.9784041827688114;0.62;0.535;-0.06662061636556844;-0.12840960414452746;0.008243089000413845;0.006159731212875053;71.37831225210962;70.85429180207606;-6.818129885996598;-4.6712696906598135;0.0;89.0811560612446;89.37536039756851;88.88888888888876;88.88888888888876;85.91887316497886;85.91887316497886;88.89739487010557;88.89739487010557;88.89739487010557;88.89739487010557;2.8540543082318663;2.4752157304800324;6.223460555706963;5.763409213831928;0.03989993742189313;0.09470964443795847;-0.0828130707363357;0.2300256709375184;0.13;0.0;-1.0;0.13;34;229;17;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
218;0.9653243847874716;0.9859058877017502;0.62;0.535;-0.0662283782888193;-0.12965107031612455;0.0003922380767491379;-0.0012414661715970945;72.31016329694377;71.51011272447326;0.9318510448341328;0.6558209223972113;0.0;87.85099733108585;89.29941002949856;70.52631578947341;70.52631578947341;85.89909318864126;85.89909318864126;89.09738886452897;89.09738886452897;89.09738886452897;89.09738886452897;2.8791148938674667;2.555995563157519;6.1477363897672594;5.891518272477039;0.02506058563560032;0.08077983267748667;-0.07572416593970388;0.12810905864511124;0.0;0.0;-0.6;0.0;34;230;18;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
219;0.9853190287972902;0.9940895658104116;0.62;0.54;-0.06612099173553701;-0.13102809917355418;0.00010738655328230984;-0.0013770288574296294;73.36141907109456;72.24020654055654;1.0512557741508033;0.7300938160832686;0.0;88.99441635061115;88.64218991431387;52.16374269005807;52.16374269005807;88.09050860683745;88.09050860683745;89.29213758789206;89.29213758789206;89.29213758789206;89.29213758789206;2.8946567784097117;2.623727806207957;6.086211241031776;5.956415928661952;0.015541884542244587;0.06773224305043835;-0.061525148735483974;0.06489765618491282;0.0;0.0;-0.36;0.0;34;231;19;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
220;1.0;1.0;0.62;0.54;-0.07249721658261825;-0.13853723230074053;-0.006376224847081252;-0.007509133127186345;77.20734108110695;74.98729027181989;3.8459220100123863;2.7470837312633454;0.0;96.36904761904768;91.07148710024825;56.02339181286495;56.02339181286495;90.20539341278877;90.20539341278877;89.51689831605705;89.51689831605705;89.51689831605705;89.51689831605705;2.9887177218156182;2.6967257893294896;6.3347655688458815;6.082532475389928;0.09406094340590697;0.07299798312153216;0.24855432781410516;0.12611654672797634;0.0;0.0;1.0;0.0;34;232;20;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
221;1.0;1.0;0.64;0.545;-0.07641412499187084;-0.1438469792547316;-0.003916908409252587;-0.0053097469539910855;79.65507514354097;76.82980057448555;2.447734062434023;1.8425103026656584;0.0;96.36904761904768;93.91083719623552;74.38596491228029;74.38596491228029;91.51060652397518;91.51060652397518;90.03377589096075;90.03377589096075;90.03377589096075;90.03377589096075;3.1145065780816026;2.7802819470799123;6.673952264713164;6.279672405164339;0.12578885626598435;0.08355615775042269;0.3391866958672836;0.19713992977441208;0.0;0.0;0.6;0.0;34;233;21;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
222;1.0;1.0;0.64;0.545;-0.08088151781104783;-0.14970992514197284;-0.004467392819176991;-0.005862945887241233;82.0191448546363;78.68354788518344;2.364069711095325;1.853747310697884;0.0;96.36904761904768;96.3690476190477;92.74853801169566;92.74853801169566;92.30411052673948;92.30411052673948;90.72072149307532;90.72072149307532;90.72072149307532;90.72072149307532;3.272494923269136;2.878724542317757;7.094478105357126;6.551274305228603;0.15798834518753324;0.09844259523784472;0.4205258406439612;0.27160190006426177;0.0;0.0;0.36;0.0;35;236;24;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
223;0.863505747126437;0.9399241146711635;0.62;0.54;-0.06147919268950095;-0.13320097298008096;0.019402325121546875;0.016508952161891882;62.6476081992978;65.28147839838148;-19.371536655338492;-13.402069486801945;0.0;88.27245670995681;93.67018398268408;88.8888888888888;88.8888888888888;91.77572213618284;91.77572213618284;91.24667981142932;91.24667981142932;91.24667981142932;91.24667981142932;3.1316311490055853;2.929305863655322;6.4362077438115355;6.512918784756247;-0.14086377426355054;0.050581321337565655;-0.6582703615455898;-0.03835552047235513;-1.0;0.0;-1.0;-1.0;35;237;25;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
224;0.8299808429118768;0.9251686340640808;0.6;0.535;-0.05506901789842128;-0.12865266494947547;0.006410174791079672;0.00454830803060549;58.85413937158079;62.480876074741715;-3.793468827717014;-2.800602323639765;0.0;78.18722943722952;87.60957792207802;66.66666666666657;66.66666666666657;90.08274482593524;90.08274482593524;91.5868715154453;91.5868715154453;91.5868715154453;91.5868715154453;2.929739232998457;2.9293925375239502;5.708107743138187;6.244648437550226;-0.20189191600712772;8.667386862715176e-05;-0.7281000006733507;-0.2682703472060206;-0.6;0.0;-0.6;-0.6;35;238;26;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
225;0.7825670498084281;0.9043001686340636;0.58;0.53;-0.04702034303948906;-0.12244847759606492;0.008048674858932216;0.006204187353410537;53.740518539627935;58.66708950620009;-5.113620831952859;-3.81378656854163;0.0;67.57215007215015;78.01061207311216;33.33333333333321;33.33333333333321;86.47973085036833;86.47973085036833;91.74657041254078;91.74657041254078;91.74657041254078;91.74657041254078;2.659200105266393;2.8753540510724385;4.868968710433876;5.786088528511442;-0.27053912773206434;-0.054038486451511325;-0.8391390327043098;-0.4585599090387831;-0.36;-1.0;-0.36;-0.36;35;239;27;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
226;0.7835249042145589;0.9047217537942662;0.6;0.535;-0.045284498803509536;-0.12209020207391715;0.0017358442359795279;0.0003582755221477746;53.83056328551822;58.72162633450378;0.09004474589028888;0.05453682830369644;0.0;56.35737488160407;67.37225146366124;11.335578002244663;11.335578002244663;79.98654522655761;79.98654522655761;91.77057446477586;91.77057446477586;91.77057446477586;91.77057446477586;2.4185304170972017;2.7839893242773908;4.2560113803897925;5.276062812470894;-0.24066968816919146;-0.09136472679504726;-0.6129573300440825;-0.5100257160405501;-0.21600000000000003;-0.6;-0.21600000000000003;-0.21600000000000003;35;240;28;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
227;0.6939655172413786;0.8653035413153454;0.6;0.53;-0.031486841219627096;-0.11063942922528183;0.01379765758388244;0.011450772848635328;44.775921902723034;51.865939473159216;-9.054641382795175;-6.855686861344558;0.0;44.37324789747706;56.10092428374375;0.4489337822672231;0.4489337822672231;71.45254327621628;71.45254327621628;91.0322158796483;91.0322158796483;91.0322158796483;91.0322158796483;2.0532361552313603;2.6378386904681848;3.2718158136881637;4.607980479543317;-0.3652942618658415;-0.146150633809206;-0.9841955667016292;-0.6680823329275762;-0.13;-0.36;-0.13;-0.13;36;243;31;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
228;0.7504789272030647;0.8901770657672848;0.6;0.53;-0.03735025041736224;-0.1172387312186986;-0.005863409197735148;-0.0065993019934167535;50.60167943664958;55.387334102862596;5.825757533926534;3.5213946297033663;0.0;34.18154210717973;44.9707216287536;7.684690037631457;7.684690037631457;61.254589360112114;61.254589360112114;89.72905977927051;89.72905977927051;89.72905977927051;89.72905977927051;1.8377692987241403;2.477824812119376;2.919325719585516;4.045095559557383;-0.21546685650722;-0.16001387834880898;-0.35249009410264875;-0.5628849199859339;0.0;-0.21600000000000003;0.0;0.0;36;244;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
229;0.7595785440613021;0.8941821247892072;0.62;0.535;-0.0367306922769107;-0.11793150593570835;0.0006195581404515454;-0.0006927747170097642;51.51672964006756;55.94337690166068;0.9150502034179836;0.5560427987980887;0.0;24.361510808275188;34.30543360431064;25.58262362183946;25.58262362183946;49.805626565880424;49.805626565880424;87.90867046099122;87.90867046099122;87.90867046099122;87.90867046099122;1.6631696897942732;2.314893787654356;2.69610370256558;3.595431607226782;-0.17459960892986714;-0.1629310244650206;-0.2232220170199355;-0.4496639523306008;0.0;-0.13;0.0;0.0;36;245;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
230;0.9042145593869731;0.957841483979764;0.64;0.54;-0.0534440376569038;-0.1347917756276158;-0.016713345379993097;-0.016860269691907445;63.46806113390489;63.657424458294706;11.951331493837314;7.7140475566340365;0.0;24.361510808275188;27.634854574576696;54.59166831715857;54.59166831715857;41.00044855829066;41.00044855829066;85.80429384286172;85.80429384286172;85.80429384286172;85.80429384286172;1.7483333045666711;2.201581691036819;3.344517549209229;3.5117935878875977;0.08516361477239798;-0.11331209661753673;0.6484138466436491;-0.08363801933918412;1.0;0.0;1.0;0.0;36;246;3;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
231;0.9612068965517241;0.9829258010118044;0.64;0.54;-0.05834576710995783;-0.14091858579305927;-0.004901729453054032;-0.006126810165443475;67.0267028925111;66.15902099216052;3.558641758606221;2.501596533865808;0.0;32.45810171736608;27.06037444463881;80.68924539512767;80.68924539512767;35.447674823513346;35.447674823513346;83.76130169353652;83.76130169353652;83.76130169353652;83.76130169353652;1.8900616830399883;2.1392776894374532;4.021398164703186;3.6816617801594598;0.1417283784733172;-0.06230400159936611;0.6768806154939568;0.16986819227186256;0.6;0.0;0.6;1.0;36;247;4;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
232;0.9727011494252864;0.9879848229342324;0.66;0.545;-0.05732495627955165;-0.1416681779908031;0.0010208108304061714;-0.0007495921977438423;67.73109986757164;66.65499605541194;0.704396975060547;0.4959750632514215;0.0;42.54332899009337;33.12098050524488;95.90017825311934;95.90017825311934;33.775691500138656;33.775691500138656;81.75506796083278;81.75506796083278;81.75506796083278;81.75506796083278;1.9987085700713576;2.1111638655642344;4.4397785862234125;3.9343673821807768;0.10864688703136947;-0.028113823873218813;0.4183804215202258;0.252705602021317;0.36;0.0;0.36;0.6;37;250;7;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
233;1.0;1.0;0.68;0.55;-0.06256262042389203;-0.1482273603082856;-0.005237664144340362;-0.006559182317482482;71.43234042866735;69.28742373217021;3.7012405610957018;2.6324276767582693;0.0;55.043328990093364;43.34825323251761;99.99999999999987;99.99999999999987;35.99452220445142;35.99452220445142;79.77733197313081;79.77733197313081;79.77733197313081;79.77733197313081;2.165554893870052;2.1220420712253976;4.984874062991281;4.284536275784278;0.16684632379869413;0.010878205661163598;0.5450954767678695;0.350168893603501;0.21600000000000003;1.0;0.21600000000000003;0.36;37;251;8;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
234;0.9626719056974464;0.9842258198422584;0.68;0.55;-0.05527171808441969;-0.14330063250290492;0.007290902339472326;0.004926727805380671;66.51444901921357;66.04641327111229;-4.917891409453773;-3.2410104610579253;0.0;66.15586459382766;54.58084085800479;93.55385920271414;93.55385920271414;42.03430986297444;42.03430986297444;77.73020637825357;77.73020637825357;77.73020637825357;77.73020637825357;2.2109694792522703;2.139827552830772;5.024658732382335;4.531243761316964;0.04541458538221832;0.01778548160537463;0.03978466939105374;0.24670748553268584;0.13;0.6;0.13;0.21600000000000003;37;252;9;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
235;1.0;1.0;0.68;0.555;-0.06397475133894405;-0.15285992093853676;-0.008703033254524359;-0.009559288435631835;71.8902017385694;69.82691133721355;5.37575271935583;3.7804980661012593;0.0;78.65586459382766;66.61835272591621;87.10771840542839;87.10771840542839;51.40200145302312;51.40200145302312;75.537022360007;75.537022360007;75.537022360007;75.537022360007;2.3729214253010014;2.186446327324818;5.48443688102887;4.8489748012209315;0.1619519460487311;0.04661877449404584;0.4597781486465351;0.31773103990396834;0.0;0.36;0.0;0.13;37;253;10;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
236;1.0;1.0;0.68;0.555;-0.06390969793322737;-0.1542670906200325;6.505340571667795e-05;-0.0014071696814957346;72.93209729779021;70.58415928716046;1.0418955592207908;0.7572479499469154;0.0;88.84757038412498;77.88643319059344;80.66157760814264;80.66157760814264;63.27171079932685;63.27171079932685;73.25880432815498;73.25880432815498;73.25880432815498;73.25880432815498;2.505471566218944;2.2502513751036437;5.786252069416889;5.161400557286251;0.13255014091794234;0.06380504777882523;0.3018151883880193;0.31242575606531897;0.0;0.21600000000000003;0.0;0.0;37;254;11;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
237;1.0;1.0;0.68;0.555;-0.06539986069777746;-0.15709903121636246;-0.0014901627645500931;-0.0028319405963299626;74.66274461559411;71.84001303542273;1.730647317803914;1.2558537482622685;0.0;98.66760168302952;88.72367888699404;87.10771840542839;87.10771840542839;73.81952775230961;73.81952775230961;71.27885945171899;71.27885945171899;71.27885945171899;71.27885945171899;2.6350140234484627;2.327203904772607;6.058019927486812;5.460273680686438;0.12954245722951896;0.07695252966896371;0.27176785806992143;0.2988731234001865;0.0;0.13;0.0;0.0;38;257;14;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
238;0.963121325494388;0.9863122396349931;0.68;0.555;-0.058814551004833314;-0.1525279827016035;0.006585309692944151;0.004571048514758953;69.64248803856478;68.65344260323764;-5.020256577029329;-3.1865704321850927;0.0;96.38585565128349;94.63367590614601;82.44274809160301;82.44274809160301;82.18948526351043;82.18948526351043;69.63283660563357;69.63283660563357;69.63283660563357;69.63283660563357;2.6514360167371365;2.3920503271655127;5.925280802429228;5.615276054600701;0.016421993288673775;0.06484642239290572;-0.1327391250575829;0.15500237391426366;0.0;0.0;-1.0;0.0;38;258;15;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
