id;Date;Open;High;Low;Close
261;1987-10-16;158.63;156.22;156.22;156.22
262;1987-10-19;156.22;146.21;146.21;146.21
263;1987-10-20;146.21;138.07;138.07;138.07
264;1987-10-21;138.07;143.91;143.91;143.91
265;1987-10-22;143.91;137.84;137.84;137.84
266;1987-10-23;137.84;138.39;138.39;138.39
267;1987-10-26;138.39;128.78;128.78;128.78
268;1987-10-27;128.78;129.93;129.93;129.93
269;1987-10-28;129.93;123.52;123.52;123.52
270;1987-10-29;123.52;113.65;113.65;113.65
271;1987-10-30;113.65;122.57;122.57;122.57
272;1987-11-02;122.57;121.98;121.98;121.98
273;1987-11-03;121.98;119.39;119.39;119.39
274;1987-11-04;119.39;112.18;112.18;112.18
275;1987-11-05;112.18;110.26;110.26;110.26
276;1987-11-06;110.26;112.45;112.45;112.45
277;1987-11-09;112.45;106.19;106.19;106.19
278;1987-11-10;106.19;100.62;100.62;100.62
279;1987-11-11;100.62;98.86;98.86;98.86
280;1987-11-12;98.86;104.94;104.94;104.94
281;1987-11-13;104.94;111.65;111.65;111.65
282;1987-11-16;111.65;115.13;115.13;115.13
283;1987-11-17;115.13;112.45;112.45;112.45
284;1987-11-18;112.45;112.39;112.39;112.39
285;1987-11-19;112.39;107.88;107.88;107.88
286;1987-11-20;107.88;107.57;107.57;107.57
287;1987-11-23;107.57;111.58;111.58;111.58
288;1987-11-24;111.58;111.42;111.42;111.42
289;1987-11-25;111.42;112.71;112.71;112.71
290;1987-11-26;112.71;110.13;110.13;110.13
291;1987-11-27;110.13;109.15;109.15;109.15
292;1987-11-30;109.15;102.3;102.3;102.3
293;1987-12-01;102.3;102.23;102.23;102.23
294;1987-12-02;102.23;100.55;100.55;100.55
295;1987-12-03;100.55;102.45;102.45;102.45
296;1987-12-04;102.45;101.0;101.0;101.0
297;1987-12-07;101.0;103.25;103.25;103.25
298;1987-12-08;103.25;104.87;104.87;104.87
299;1987-12-09;104.87;103.57;103.57;103.57
300;1987-12-10;103.57;104.88;104.88;104.88
301;1987-12-11;104.88;101.93;101.93;101.93
302;1987-12-14;101.93;101.31;101.31;101.31
303;1987-12-15;101.31;102.78;102.78;102.78
304;1987-12-16;102.78;103.33;103.33;103.33
305;1987-12-17;103.33;106.98;106.98;106.98
306;1987-12-18;106.98;106.97;106.97;106.97
307;1987-12-21;106.97;108.55;108.55;108.55
308;1987-12-22;108.55;108.47;108.47;108.47
309;1987-12-23;108.47;108.61;108.61;108.61
310;1987-12-28;108.61;106.18;106.18;106.18
311;1987-12-29;106.18;104.45;104.45;104.45
312;1987-12-30;104.45;105.15;105.15;105.15
313;1988-01-04;105.15;103.98;103.98;103.98
314;1988-01-05;103.98;108.75;108.75;108.75
315;1988-01-07;108.75;112.19;112.19;112.19
316;1988-01-08;112.19;110.0;110.0;110.0
317;1988-01-11;110.0;107.39;107.39;107.39
318;1988-01-12;107.39;108.07;108.07;108.07
319;1988-01-13;108.07;107.02;107.02;107.02
320;1988-01-14;107.02;107.04;107.04;107.04
321;1988-01-15;107.04;108.68;108.68;108.68
322;1988-01-18;108.68;109.96;109.96;109.96
323;1988-01-19;109.96;110.75;110.75;110.75
324;1988-01-20;110.75;110.9;110.9;110.9
325;1988-01-21;110.9;112.26;112.26;112.26
326;1988-01-22;112.26;115.35;115.35;115.35
327;1988-01-25;115.35;117.09;117.09;117.09
328;1988-01-26;117.09;118.56;118.56;118.56
329;1988-01-27;118.56;116.3;116.3;116.3
330;1988-01-28;116.3;117.59;117.59;117.59
331;1988-01-29;117.59;119.77;119.77;119.77
332;1988-02-01;119.77;119.34;119.34;119.34
333;1988-02-02;119.34;118.06;118.06;118.06
334;1988-02-03;118.06;120.04;120.04;120.04
335;1988-02-04;120.04;120.46;120.46;120.46
336;1988-02-05;120.46;121.78;121.78;121.78
337;1988-02-08;121.78;121.66;121.66;121.66
338;1988-02-09;121.66;119.96;119.96;119.96
339;1988-02-10;119.96;121.07;121.07;121.07
340;1988-02-11;121.07;123.13;123.13;123.13
341;1988-02-12;123.13;123.56;123.56;123.56
342;1988-02-15;123.56;124.87;124.87;124.87
343;1988-02-16;124.87;126.21;126.21;126.21
344;1988-02-17;126.21;124.97;124.97;124.97
345;1988-02-18;124.97;123.86;123.86;123.86
346;1988-02-19;123.86;122.72;122.72;122.72
347;1988-02-22;122.72;123.92;123.92;123.92
348;1988-02-23;123.92;124.19;124.19;124.19
349;1988-02-24;124.19;121.41;121.41;121.41
350;1988-02-25;121.41;121.72;121.72;121.72
351;1988-02-26;121.72;122.04;122.04;122.04
352;1988-02-29;122.04;122.52;122.52;122.52
353;1988-03-01;122.52;124.84;124.84;124.84
354;1988-03-02;124.84;125.24;125.24;125.24
355;1988-03-03;125.24;126.64;126.64;126.64
356;1988-03-04;126.64;127.18;127.18;127.18
357;1988-03-07;127.18;127.83;127.83;127.83
358;1988-03-08;127.83;126.65;126.65;126.65
359;1988-03-09;126.65;128.1;128.1;128.1
360;1988-03-10;128.1;131.35;131.35;131.35
361;1988-03-11;131.35;131.09;131.09;131.09
362;1988-03-14;131.09;129.79;129.79;129.79
363;1988-03-15;129.79;131.7;131.7;131.7
364;1988-03-16;131.7;130.94;130.94;130.94
365;1988-03-17;130.94;130.17;130.17;130.17
366;1988-03-18;130.17;131.27;131.27;131.27
367;1988-03-21;131.27;130.39;130.39;130.39
368;1988-03-22;130.39;129.38;129.38;129.38
369;1988-03-23;129.38;130.5;130.5;130.5
370;1988-03-24;130.5;130.77;130.77;130.77
371;1988-03-25;130.77;127.36;127.36;127.36
372;1988-03-28;127.36;124.33;124.33;124.33
373;1988-03-29;124.33;125.73;125.73;125.73
374;1988-03-30;125.73;127.02;127.02;127.02
375;1988-03-31;127.02;126.48;126.48;126.48
376;1988-04-05;126.48;126.59;126.59;126.59
377;1988-04-06;126.59;128.12;128.12;128.12
378;1988-04-07;128.12;130.53;130.53;130.53
379;1988-04-08;130.53;131.39;131.39;131.39
380;1988-04-11;131.39;133.28;133.28;133.28
381;1988-04-12;133.28;133.78;133.78;133.78
382;1988-04-13;133.78;134.27;134.27;134.27
383;1988-04-14;134.27;134.17;134.17;134.17
384;1988-04-15;134.17;129.73;129.73;129.73
385;1988-04-18;129.73;127.82;127.82;127.82
386;1988-04-19;127.82;126.83;126.83;126.83
387;1988-04-20;126.83;127.5;127.5;127.5
388;1988-04-21;127.5;127.77;127.77;127.77
389;1988-04-22;127.77;127.69;127.69;127.69
390;1988-04-25;127.69;129.17;129.17;129.17
391;1988-04-26;129.17;130.46;130.46;130.46
392;1988-04-27;130.46;132.05;132.05;132.05
393;1988-04-28;132.05;130.15;130.15;130.15
394;1988-04-29;130.15;130.61;130.61;130.61
395;1988-05-02;130.61;131.18;131.18;131.18
396;1988-05-03;131.18;132.24;132.24;132.24
397;1988-05-04;132.24;131.46;131.46;131.46
398;1988-05-05;131.46;129.21;129.21;129.21
399;1988-05-06;129.21;129.48;129.48;129.48
400;1988-05-09;129.48;129.71;129.71;129.71
401;1988-05-10;129.71;129.84;129.84;129.84
402;1988-05-11;129.84;128.78;128.78;128.78
403;1988-05-13;128.78;128.66;128.66;128.66
404;1988-05-16;128.66;129.95;129.95;129.95
405;1988-05-17;129.95;130.94;130.94;130.94
406;1988-05-18;130.94;132.3;132.3;132.3
407;1988-05-19;132.3;131.43;131.43;131.43
408;1988-05-20;131.43;132.77;132.77;132.77
409;1988-05-24;132.77;132.76;132.76;132.76
410;1988-05-25;132.76;134.78;134.78;134.78
411;1988-05-26;134.78;135.46;135.46;135.46
412;1988-05-27;135.46;135.19;135.19;135.19
413;1988-05-30;135.19;135.4;135.4;135.4
414;1988-05-31;135.4;137.47;137.47;137.47
415;1988-06-01;137.47;138.87;138.87;138.87
416;1988-06-02;138.87;137.48;137.48;137.48
417;1988-06-03;137.48;137.12;137.12;137.12
418;1988-06-06;137.12;137.47;137.47;137.47
419;1988-06-07;137.47;137.11;137.11;137.11
420;1988-06-08;137.11;136.95;136.95;136.95
421;1988-06-09;136.95;137.65;137.65;137.65
422;1988-06-10;137.65;137.03;137.03;137.03
423;1988-06-13;137.03;136.16;136.16;136.16
424;1988-06-14;136.16;136.55;136.55;136.55
425;1988-06-15;136.55;137.92;137.92;137.92
426;1988-06-16;137.92;138.16;138.16;138.16
427;1988-06-17;138.16;137.33;137.33;137.33
428;1988-06-20;137.33;136.4;136.4;136.4
429;1988-06-21;136.4;135.12;135.12;135.12
430;1988-06-22;135.12;136.2;136.2;136.2
431;1988-06-23;136.2;137.07;137.07;137.07
432;1988-06-27;137.07;135.73;135.73;135.73
433;1988-06-28;135.73;133.84;133.84;133.84
434;1988-06-29;133.84;134.68;134.68;134.68
435;1988-06-30;134.68;134.09;134.09;134.09
436;1988-07-01;134.09;135.65;135.65;135.65
437;1988-07-04;135.65;135.73;135.73;135.73
438;1988-07-05;135.73;135.52;135.52;135.52
439;1988-07-06;135.52;136.96;136.96;136.96
440;1988-07-07;136.96;137.65;137.65;137.65
441;1988-07-08;137.65;138.01;138.01;138.01
442;1988-07-11;138.01;137.13;137.13;137.13
443;1988-07-12;137.13;137.3;137.3;137.3
444;1988-07-13;137.3;136.74;136.74;136.74
445;1988-07-14;136.74;136.61;136.61;136.61
446;1988-07-15;136.61;136.69;136.69;136.69
447;1988-07-18;136.69;137.0;137.0;137.0
448;1988-07-19;137.0;136.63;136.63;136.63
449;1988-07-20;136.63;137.74;137.74;137.74
450;1988-07-21;137.74;138.7;138.7;138.7
451;1988-07-22;138.7;138.44;138.44;138.44
452;1988-07-25;138.44;138.01;138.01;138.01
453;1988-07-26;138.01;138.33;138.33;138.33
454;1988-07-27;138.33;138.86;138.86;138.86
455;1988-07-28;138.86;139.03;139.03;139.03
456;1988-07-29;139.03;139.92;139.92;139.92
457;1988-08-01;139.92;141.89;141.89;141.89
458;1988-08-02;141.89;141.47;141.47;141.47
459;1988-08-03;141.47;141.52;141.52;141.52
460;1988-08-04;141.52;141.87;141.87;141.87
461;1988-08-05;141.87;141.76;141.76;141.76
462;1988-08-08;141.76;139.98;139.98;139.98
463;1988-08-09;139.98;138.24;138.24;138.24
464;1988-08-10;138.24;135.02;135.02;135.02
465;1988-08-11;135.02;133.76;133.76;133.76
466;1988-08-12;133.76;135.18;135.18;135.18
467;1988-08-15;135.18;133.68;133.68;133.68
468;1988-08-16;133.68;133.56;133.56;133.56
469;1988-08-17;133.56;133.94;133.94;133.94
470;1988-08-18;133.94;134.98;134.98;134.98
471;1988-08-19;134.98;135.15;135.15;135.15
472;1988-08-22;135.15;134.77;134.77;134.77
473;1988-08-23;134.77;132.86;132.86;132.86
474;1988-08-24;132.86;133.46;133.46;133.46
475;1988-08-25;133.46;131.85;131.85;131.85
476;1988-08-26;131.85;131.35;131.35;131.35
477;1988-08-29;131.35;130.85;130.85;130.85
478;1988-08-30;130.85;132.07;132.07;132.07
479;1988-08-31;132.07;133.25;133.25;133.25
480;1988-09-01;133.25;132.6;132.6;132.6
481;1988-09-02;132.6;132.67;132.67;132.67
482;1988-09-05;132.67;133.48;133.48;133.48
483;1988-09-06;133.48;134.35;134.35;134.35
484;1988-09-07;134.35;134.52;134.52;134.52
485;1988-09-08;134.52;134.76;134.76;134.76
486;1988-09-09;134.76;135.44;135.44;135.44
487;1988-09-12;135.44;136.57;136.57;136.57
488;1988-09-13;136.57;137.1;137.1;137.1
489;1988-09-14;137.1;137.06;137.06;137.06
490;1988-09-15;137.06;136.98;136.98;136.98
