id;NormKurs50;NormKurs200;NumberRise50;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI9_diff;RSI14_diff;RSI3sign
225;0.7825670498084281;0.9043001686340636;0.58;0.53;-0.04702034303948906;-0.12244847759606492;0.008048674858932216;0.006204187353410537;53.740518539627935;58.66708950620009;-5.113620831952859;-3.81378656854163;0.0
226;0.7835249042145589;0.9047217537942662;0.6;0.535;-0.045284498803509536;-0.12209020207391715;0.0017358442359795279;0.0003582755221477746;53.83056328551822;58.72162633450378;0.09004474589028888;0.05453682830369644;0.0
227;0.6939655172413786;0.8653035413153454;0.6;0.53;-0.031486841219627096;-0.11063942922528183;0.01379765758388244;0.011450772848635328;44.775921902723034;51.865939473159216;-9.054641382795175;-6.855686861344558;0.0
228;0.7504789272030647;0.8901770657672848;0.6;0.53;-0.03735025041736224;-0.1172387312186986;-0.005863409197735148;-0.0065993019934167535;50.60167943664958;55.387334102862596;5.825757533926534;3.5213946297033663;0.0
229;0.7595785440613021;0.8941821247892072;0.62;0.535;-0.0367306922769107;-0.11793150593570835;0.0006195581404515454;-0.0006927747170097642;51.51672964006756;55.94337690166068;0.9150502034179836;0.5560427987980887;0.0
230;0.9042145593869731;0.957841483979764;0.64;0.54;-0.0534440376569038;-0.1347917756276158;-0.016713345379993097;-0.016860269691907445;63.46806113390489;63.657424458294706;11.951331493837314;7.7140475566340365;0.0
231;0.9612068965517241;0.9829258010118044;0.64;0.54;-0.05834576710995783;-0.14091858579305927;-0.004901729453054032;-0.006126810165443475;67.0267028925111;66.15902099216052;3.558641758606221;2.501596533865808;0.0
232;0.9727011494252864;0.9879848229342324;0.66;0.545;-0.05732495627955165;-0.1416681779908031;0.0010208108304061714;-0.0007495921977438423;67.73109986757164;66.65499605541194;0.704396975060547;0.4959750632514215;0.0
233;1.0;1.0;0.68;0.55;-0.06256262042389203;-0.1482273603082856;-0.005237664144340362;-0.006559182317482482;71.43234042866735;69.28742373217021;3.7012405610957018;2.6324276767582693;0.0
234;0.9626719056974464;0.9842258198422584;0.68;0.55;-0.05527171808441969;-0.14330063250290492;0.007290902339472326;0.004926727805380671;66.51444901921357;66.04641327111229;-4.917891409453773;-3.2410104610579253;0.0
235;1.0;1.0;0.68;0.555;-0.06397475133894405;-0.15285992093853676;-0.008703033254524359;-0.009559288435631835;71.8902017385694;69.82691133721355;5.37575271935583;3.7804980661012593;0.0
236;1.0;1.0;0.68;0.555;-0.06390969793322737;-0.1542670906200325;6.505340571667795e-05;-0.0014071696814957346;72.93209729779021;70.58415928716046;1.0418955592207908;0.7572479499469154;0.0
237;1.0;1.0;0.68;0.555;-0.06539986069777746;-0.15709903121636246;-0.0014901627645500931;-0.0028319405963299626;74.66274461559411;71.84001303542273;1.730647317803914;1.2558537482622685;0.0
238;0.963121325494388;0.9863122396349931;0.68;0.555;-0.058814551004833314;-0.1525279827016035;0.006585309692944151;0.004571048514758953;69.64248803856478;68.65344260323764;-5.020256577029329;-3.1865704321850927;0.0
239;0.9443826473859844;0.9801626661376712;0.66;0.555;-0.05469827311540175;-0.14995539412476971;0.004116277889431565;0.0025725885768337893;67.38082257980082;67.21821777257486;-2.2616654587639573;-1.4352248306627615;0.0
240;0.8496366685299053;0.9466375719103352;0.64;0.555;-0.04243751610409684;-0.13983090698273706;0.012260757011304912;0.010124487142032651;56.30483886911061;59.903492832170436;-11.075983710690217;-7.314724940404433;0.0
241;0.8118309859154927;0.9337433048998214;0.62;0.55;-0.03652888285141336;-0.13539038747655147;0.005908633252683475;0.0044405195061855965;52.60918160116962;57.33249492533122;-3.6956572679409874;-2.5709979068392244;0.0
242;0.9183098591549286;0.9712358658996229;0.62;0.55;-0.04616053169734146;-0.14497443762781234;-0.009631648845928098;-0.009584050151260905;60.900492394611646;62.3646826153804;8.291310793442022;5.0321876900491835;0.0
243;0.9199999999999992;0.9718309859154928;0.62;0.555;-0.04438694013162082;-0.1442275253977387;0.0017735915657206421;0.0007469122300736707;61.02076845655122;62.44001949259701;0.12027606193958462;0.07533687721660698;0.0
244;0.9267605633802809;0.9742114659789722;0.62;0.56;-0.04328417289152773;-0.14388080188980448;0.0011027672400930886;0.0003467235079342157;61.54649669638461;62.75950465632394;0.5257282398333842;0.3194851637269238;0.0
