id;NormKurs50;NormKurs200;NumberRise50;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI9_diff;RSI14_diff;RSI3sign
662;0.8456790123456791;0.9664710813076278;0.54;0.61;-0.027688063660476853;-0.14955066312997398;0.005196764981862875;0.005188207863319999;67.12047712194986;65.21025278197374;-6.509830867238151;-4.15358195067374;0.0
663;0.9567901234567899;0.9906119027661358;0.56;0.615;-0.03414657260187359;-0.15463725386964353;-0.00645850894139674;-0.00508659073966955;71.71891100608913;68.55002227811973;4.5984338841392685;3.3397694961459905;0.0
664;0.9737654320987652;0.9943000838222966;0.58;0.62;-0.034307951198989585;-0.15416543962978593;-0.00016137859711599228;0.0004718142398575931;72.37476637583563;69.03658351534824;0.6558553697465044;0.4865612372285142;0.0
665;1.0;1.0;0.58;0.625;-0.03624934465764853;-0.1552437873545144;-0.0019413934586589437;-0.001078347724728479;74.13203069339146;70.33304229625513;1.7572643175558227;1.2964587809068888;0.0
666;1.0;1.0;0.56;0.62;-0.03557617699486149;-0.1537873545139986;0.0006731676627870359;0.0014564328405158034;74.13203069339146;70.33304229625513;0.0;0.0;0.0
667;0.8992424242424234;0.9777926198029719;0.56;0.62;-0.028217095190327186;-0.14637426746211968;0.007359081804534307;0.0074130870518789305;62.8194014575784;63.35055206000876;-11.312629235813056;-6.98249023624637;0.0
668;0.8871212121212115;0.9751210552679912;0.56;0.62;-0.026719154557463088;-0.14418124174372574;0.0014979406328640976;0.0021930257183939428;61.563638215969426;62.550145165994586;-1.2557632416089746;-0.8004068940141735;0.0
669;0.9348484848484839;0.985640340624478;0.56;0.62;-0.02931535706762129;-0.14554771434590305;-0.0025962025101582027;-0.0013664726021773155;64.6548048266642;64.44528561547682;3.0911666106947777;1.8951404494822341;0.0
670;0.8749999999999998;0.9724494907330105;0.56;0.615;-0.024486752340155193;-0.14054709397641368;0.004828604727466098;0.005000620369489367;58.140029790627196;60.34262823493659;-6.514775036037008;-4.102657380540229;0.0
671;0.8575757575757581;0.9686091167139758;0.56;0.61;-0.02230647040135513;-0.13807847082495023;0.002180281938800061;0.002468623151463456;56.304751612786184;59.167669726785434;-1.8352781778410119;-1.1749585081511569;0.0
672;0.9196969696969697;0.9823008849557522;0.56;0.615;-0.025637916490931643;-0.1403571805145513;-0.003331446089576511;-0.0022787096896010606;61.16137079557785;61.99446525527533;4.856619182791668;2.826795528489896;0.0
673;1.0;1.0;0.56;0.62;-0.03507353708146416;-0.1480575258162098;-0.009435620590532514;-0.007700345301658501;70.35783067891195;67.96405355490577;9.1964598833341;5.969588299630445;0.0
674;1.0;1.0;0.56;0.62;-0.03848717682483615;-0.15041402761914674;-0.003413639743371992;-0.00235650180293695;73.35273139369554;70.11269045423057;2.994900714783583;2.1486368993247993;0.0
675;1.0;1.0;0.56;0.625;-0.03767429787675817;-0.14888049628822114;0.0008128789480779802;0.0015335313309255971;73.38668190264286;70.13707632939393;0.03395050894732776;0.024385875163360993;0.0
676;1.0;1.0;0.56;0.63;-0.043271977313740155;-0.15305929363237972;-0.0055976794369819866;-0.004178797344158575;77.57677023275714;73.2266043288549;4.190088330114278;3.0895279994609695;0.0
677;1.0;1.0;0.58;0.635;-0.05406985032074064;-0.16204052540474526;-0.010797873007000483;-0.008981231772365539;83.10669563480444;77.82590639252714;5.529925402047297;4.599302063672241;0.0
678;0.9909957627118651;0.9973362582262616;0.56;0.63;-0.05219057324840723;-0.15967949044586027;0.0018792770723334087;0.0023610349588849833;81.56835584716175;76.8523506472099;-1.538339787642684;-0.9735557453172419;0.0
