id;NormKurs50;NormKurs200;NumberRise50;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI9_diff;RSI14_diff;Stoch_Sk1383;Stoch_Sd1383;Stoch_Sk533;Stoch_Sd533;Stoch_Sk2177;Stoch_Sd2177;Stoch_Sk211414;Stoch_Sd211414;Stoch_Sk31414;Stoch_Sd31414;MACD_12_26_9;MACDS_12_26_9;MACD_5_35_5;MACDS_5_35_5;MACD_12_26_9Diff;MACDS_12_26_9Diff;MACD_5_35_5Diff;MACDS_5_35_5Diff;MACD_12_26_9DiffDirChange;MACDS_12_26_9DiffDirChange;MACD_5_35_5DiffDirChange;MACDS_5_35_5DiffDirChange;week_of_year;day_of_year;day_of_month;day_week__0;day_week__1;day_week__2;day_week__3;day_week__4;month_year__1;month_year__2;month_year__3;month_year__4;month_year__5;month_year__6;month_year__7;month_year__8;month_year__9;month_year__10;month_year__11;month_year__12;week_month__1;week_month__2;week_month__3;week_month__4;week_month__5;week_month__6
210;0.9937990911484986;0.9949518747751018;0.66;0.59;-0.06499840703183644;-0.09482632457773338;0.003487745373205328;0.0016155348759098606;73.5655006991058;71.3187189601218;-0.934351716330596;-0.597216553787618;79.56389742631755;79.91557764278701;54.31074087046184;54.31074087046184;83.04223413713213;83.04223413713213;81.93756672210448;81.93756672210448;81.93756672210448;81.93756672210448;33.84822543478845;31.26485975514992;68.71769725494643;67.42881169186498;0.5806371445739842;0.6458414199096296;1.8140633168102342;0.6444427815407181;0.6;0.0;0.6;0.6;45;309;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
211;0.9611852254641112;0.971810788666054;0.66;0.585;-0.05877242332204901;-0.09054597270730322;0.006225983709787442;0.00428035187043016;69.23060562579879;68.57703966184775;-4.33489507330701;-2.741679298274022;75.80114763401359;78.66601158406671;66.00144434482743;66.00144434482743;79.08633473757583;79.08633473757583;84.44158025912066;84.44158025912066;84.44158025912066;84.44158025912066;33.37974279381592;31.687836362883118;66.71511587562418;67.19091308645137;-0.4684826409725247;0.4229766077332009;-2.002581379322237;-0.23789860541360494;-1.0;0.0;-1.0;-1.0;45;310;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
212;0.9643229224767234;0.9753003025301302;0.66;0.585;-0.05699143198955953;-0.09032347777306783;0.0017809913324894828;0.00022249493423540098;69.53249526441631;68.77169850639814;0.3018896386175243;0.1946588445503892;72.16087031967399;75.84197179333508;62.358101228630886;62.358101228630886;75.68593097346988;75.68593097346988;86.68500974444616;86.68500974444616;86.68500974444616;86.68500974444616;32.71367117717;31.893003325740494;64.50210508353939;66.29464375214738;-0.6660716166459224;0.20516696285737626;-2.213010792084788;-0.8962693343039945;-0.6;0.0;-0.6;-0.6;45;311;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
213;1.0;1.0;0.66;0.59;-0.0594397120171146;-0.09402753806211102;-0.0024482800275550803;-0.0037040602890432007;72.13803586262891;70.45394317947022;2.6055405982125848;1.6822446730720628;73.1725471352012;73.7115216962963;48.57492681883635;48.57492681883635;73.22940361927343;73.22940361927343;88.6125514967828;88.6125514967828;88.6125514967828;88.6125514967828;32.517020523932835;32.017806765378964;64.34480004623538;65.64469585017672;-0.1966506532371568;0.12480343963846607;-0.15730503730401324;-0.6499479019706627;-0.36;0.0;-0.36;-0.36;45;312;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
214;0.9555661702346534;0.9691667019920036;0.66;0.59;-0.052415196631698205;-0.08858718409129585;0.007024515385416395;0.005440353970815172;65.67628784566692;66.480894824956;-6.461748016961978;-3.9730483545142192;72.10980679247386;72.48107474911637;38.74623829700304;38.74623829700304;72.18755477737011;72.18755477737011;89.96397573393247;89.96397573393247;89.96397573393247;89.96397573393247;31.269645413574157;31.868174495018007;60.53750270707656;63.94229813580999;-1.2473751103586892;-0.14963227036096072;-3.8072973391588216;-1.7023977143667182;-0.21600000000000003;-1.0;-0.21600000000000003;-0.21600000000000003;46;315;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
215;1.0;1.0;0.68;0.595;-0.05608376146458535;-0.09351529979768296;-0.003668564832887141;-0.004928115706387111;69.44263081600096;68.81433908068908;3.766342970334037;2.333444255733085;77.77280002761336;74.35171798509616;45.26920880219716;45.26920880219716;72.8595563507735;72.8595563507735;90.89648534860056;90.89648534860056;90.89648534860056;90.89648534860056;30.831048407867684;31.660749277587943;60.13590923969741;62.673501837105796;-0.4385970057064696;-0.20742521743006392;-0.4015934673791435;-1.2687962987041956;-0.13;-0.6;-0.13;-0.13;46;316;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
216;0.9564167369129656;0.9713792389545328;0.66;0.59;-0.04964710674263018;-0.08856134807566649;0.0064366547219551614;0.0049539517220164725;63.812090120237905;65.2899903922818;-5.630540695763044;-3.5243486884072865;77.78705479643604;75.88988720550779;52.884830298886406;52.884830298886406;72.54018375344431;72.54018375344431;91.29801962448015;91.29801962448015;91.29801962448015;91.29801962448015;29.488318407295765;31.226263103529504;56.51387197801978;60.620291884077126;-1.3427300005719192;-0.4344861740584349;-3.6220372616776335;-2.0532099530286767;0.0;-0.36;0.0;0.0;46;317;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
217;0.9071443677209776;0.9390224899435244;0.64;0.585;-0.04286114994372964;-0.08307122912272878;0.0067859567989005465;0.005490118952937703;57.913540402416324;61.47622441900271;-5.898549717821594;-3.8137659732790814;67.39845830110912;74.31943770838619;58.205238746326955;58.205238746326955;70.88345728778594;70.88345728778594;91.20236780893559;91.20236780893559;91.20236780893559;91.20236780893559;27.367970487676306;30.45460458035886;50.63679570255567;57.29245982356998;-2.1203479196194617;-0.7716585231706397;-5.8770762754641055;-3.3278320605071485;0.0;-0.21600000000000003;0.0;0.0;46;318;14;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
218;0.9041383069116709;0.9359880098925484;0.62;0.585;-0.04079254178015775;-0.08202232135476649;0.0020686081635718848;0.0010489077679622927;57.55291079848522;61.242385350378456;-0.3606296039311019;-0.2338390686242633;60.838979944665134;68.67483101407011;51.079276534467354;51.079276534467354;69.16315438732167;69.16315438732167;90.54836007368013;90.54836007368013;90.54836007368013;90.54836007368013;25.350166465322676;29.433716957351628;45.843123960549526;53.47601453589649;-2.01780402235363;-1.020887623007237;-4.793671742006153;-3.816445287673489;0.0;-0.13;0.0;0.0;46;319;15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
219;0.8413937148183362;0.8940900830045495;0.6;0.58;-0.03282628055469882;-0.0751786585789001;0.007966261225458932;0.006843662775866385;50.29017222536564;56.44120597337232;-7.262738573119577;-4.801179377006129;53.327993941652174;60.52181072914215;40.14187080965544;40.14187080965544;66.2699662726301;66.2699662726301;89.41613199227777;89.41613199227777;89.41613199227777;89.41613199227777;22.54784418609597;28.056542403100494;38.7287336237207;48.5602542318379;-2.8023222792267006;-1.3771745542511304;-7.114390336828818;-4.915760304058593;0.0;0.0;0.0;0.0;47;322;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
220;0.8310880701977802;0.8872084517684509;0.58;0.575;-0.030404128541517233;-0.07348960212247231;0.002422152013181592;0.0016890564564277927;49.158073438921654;55.6731310851004;-1.13209878644399;-0.7680748882719257;45.95976526595882;53.37557971742538;29.515705777260067;29.515705777260067;61.490841925870726;61.490841925870726;87.83763023607143;87.83763023607143;87.83763023607143;87.83763023607143;19.942171150393282;26.43366815255905;32.99875834453724;43.37308893607101;-2.6056730357026936;-1.6228742505414433;-5.729975279183464;-5.187165295766889;0.0;0.0;0.0;0.0;47;323;19;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
