id;NormKurs5;NormKurs200;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI2_diff;RSI3_diff;RSI5_diff;RSI9_diff;RSI10_diff;RSI14_diff;RSI20_diff;RSI25_diff;Stoch_Sk1433;Stoch_Sd1433;Stoch_Sk1338;Stoch_Sd1338;Stoch_Sk533;Stoch_Sd533;Stoch_Sk2177;Stoch_Sd2177;Stoch_Sk211414;Stoch_Sd211414;Stoch_Sk31414;Stoch_Sd31414;MACD_12_26_9;MACDS_12_26_9;MACD_5_35_5;MACDS_5_35_5;MACD_12_26_9Diff;MACDS_12_26_9Diff;MACD_5_35_5Diff;MACDS_5_35_5Diff;MACD_12_26_9DiffDirChange;MACDS_12_26_9DiffDirChange;MACD_5_35_5DiffDirChange;MACDS_5_35_5DiffDirChange;week_of_year;day_of_year;day_of_month;day_week__0;day_week__1;day_week__2;day_week__3;day_week__4;month_year__1;month_year__2;month_year__3;month_year__4;month_year__5;month_year__6;month_year__7;month_year__8;month_year__9;month_year__10;month_year__11;month_year__12;week_month__1;week_month__2;week_month__3;week_month__4;week_month__5;week_month__6
200;0.4035532893295283;0.8682180921863667;0.5;-0.0090805904112293;-0.046794006353404;0.0060178897685771;0.0050594903478408;48.36664061155991;50.97741304135506;-19.4259188461572;-10.894535284840394;-6.654117438469129;-4.234198827953833;-3.907667420207744;-2.991384735928889;-2.1749605319752874;-1.7350783778904244;50.43002678993968;54.216554811032125;70.7615527218836;75.81211189208692;32.342092483996375;23.786658010296986;68.94121498444976;82.83129432118471;75.85519832103418;68.09718608689028;64.3366262163759;62.83629911483508;6.743882464713806;8.740275521343579;11.138663839107949;15.894963093766805;-1.0268336524168262;-0.4990982641574426;-2.377271382275694;-2.378149627329428;-0.13;-0.36;-1.0;-0.216;42;291;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
201;1.0;0.960153842348525;0.505;-0.0222570543240676;-0.0598723874907538;-0.0131764639128382;-0.0130783811373497;58.31699128760879;57.642326886497536;36.30322372779423;25.87387329735721;16.71352583697309;9.950350676048878;9.058504730604817;6.664913845142479;4.703617337557027;3.724263124281265;66.66884513037918;56.92243860961876;69.4611138371451;72.0912473742922;61.19355904798488;38.05455246875996;69.1193757915741;80.23667592688962;78.2005401716069;69.8342138441249;66.50115679535325;64.12596185890969;7.485889711798109;8.489398359434485;15.088362897691924;15.626096361741844;0.7420072470843024;-0.2508771619090932;3.949699058583974;-0.2688667320249607;1.0;-0.216;1.0;-0.13;42;292;18;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
202;0.8948034355848484;0.9449743285491669;0.505;-0.0193223396851121;-0.057467325486441;0.0029347146389554;0.0024050620043127;56.30162094815156;56.28174712867882;-13.391674747885844;-6.79842953680992;-3.5679149208151912;-2.0153703394572275;-1.834609496167524;-1.3605797578187122;-0.9716455370440756;-0.7707959888927647;71.02653052184344;62.70846748072077;68.10384665200928;69.44217107034599;71.14859604193934;54.89474919130688;66.32266440064919;76.68780694840409;78.74370582534854;71.59152044640824;65.94995130489723;65.01721629690053;7.713892145134196;8.334297116574428;16.362467158694926;15.871553294059538;0.228002433336087;-0.1551012428600575;1.2741042610030036;0.245456932317694;0.6;-0.13;0.6;1.0;42;293;19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
203;1.0;0.9927265182659268;0.51;-0.025726115875326;-0.0638929379927957;-0.0064037761902138;-0.0064256125063546;61.06375651522135;59.518842790469606;18.222583972564934;12.3939213887368;7.931888497622104;4.762135567069791;4.347977294490846;3.2370956617907822;2.32127238276776;1.857400261080976;85.90096899428654;74.53211488216972;67.53896195621839;68.36797414845758;90.99675074174772;74.44630194389067;68.53914146982189;73.46334623423002;79.82475396943116;73.28109643042494;66.18631798658427;65.6744093481906;8.647805502931533;8.39699879384585;19.79776841268404;17.180291666934373;0.9339133577973372;0.0627016772714217;3.4353012539891097;1.308738372874835;0.36;1.0;0.36;0.6;42;294;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
204;0.9640786551870552;0.988254008160606;0.51;-0.0243762699969488;-0.062864036409009;0.0013498458783772;0.0010289015837866;60.37053503156845;59.07761948307124;-7.354530218895519;-3.1726758931031327;-1.40061741530252;-0.6932214836529056;-0.6205890985564224;-0.4412233073983671;-0.3058225982311029;-0.2394784914517984;86.37086828680906;81.09945593431301;68.21629367156213;67.95303409326327;85.36122136261112;82.50218938209942;72.52665644622837;71.30153596351829;80.0929923937194;74.76461248903877;65.25217784107215;65.97398093912524;9.201979951314796;8.55799502533964;21.31911330570165;18.5598988798568;0.5541744483832645;0.1609962314937902;1.5213448930176128;1.3796072129224264;0.216;0.6;0.216;0.36;42;295;21;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
205;0.1438057488657025;0.9518413679513626;0.51;-0.0184950741964814;-0.0573079804707534;0.0058811958004673;0.0055560559382556;54.68454065178109;55.47212922980381;-44.70738899057167;-24.30048333193817;-11.454579947741038;-5.685994379787353;-5.085362601817323;-3.605490253267426;-2.4957002361413174;-1.954232942923781;82.68607878458702;84.98597202189421;69.1496695866033;68.30164173812794;74.08148435583637;83.47981882006509;77.98633032088638;71.18457292788925;78.39570094558806;75.82179448632111;60.32474130979951;65.59641190474647;8.88833840573102;8.624063701417915;19.64332734379218;18.9210417011686;-0.3136415455837777;0.0660686760782756;-1.6757859619094688;0.3611428213117946;-1.0;0.36;-1.0;0.216;43;298;24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
206;0.0;0.92690339811423;0.505;-0.01414155903255;-0.0533778173513155;0.0043535151639314;0.0039301631194378;50.984702402845954;53.082732747044574;-13.86752328058277;-12.083817526846596;-6.983623913130849;-3.699838248935137;-3.327118210741673;-2.3893964827592384;-1.670724119362113;-1.3153626878550355;69.9585853970882;79.67184415616144;71.81673382964424;69.72756569593656;46.73995314840106;68.7275529556162;78.35296718849756;71.68405008601532;76.60479713505629;76.54078410823779;55.07189782466235;64.74387512362304;8.100972848299762;8.519445530794284;16.691098916964165;18.17772743976712;-0.7873655574312579;-0.1046181706236311;-2.9522284268280146;-0.7433142614014763;-0.6;-1.0;-0.6;-1.0;43;299;25;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
207;0.2017811871094151;0.9401852654376852;0.505;-0.0152797491530867;-0.0549710284579738;-0.0011381901205367;-0.0015932111066583;52.89430142203197;54.21390746850738;26.72950399006339;11.380365350488816;4.415884885865332;1.9095990191860184;1.6764261098049218;1.1311747214628056;0.755640434423043;0.5854311566201105;62.26898608485804;71.63788342217775;71.73316129736008;70.89985490453587;33.9398020228371;51.587079842358186;80.79421260137056;73.37733545986114;74.86771379291015;76.8151888378383;52.058362598126415;63.36735706459183;7.626297430388604;8.340815910713149;15.339844279387762;17.231766386307335;-0.4746754179111576;-0.1786296200811357;-1.3512546375764032;-0.9459610534597828;-0.36;-0.6;-0.36;-0.6;43;300;26;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
208;0.3888104644816226;0.9507571573025924;0.51;-0.0161267722012894;-0.0560873996853642;-0.0008470230482026;-0.0011163712273903;54.48225348974909;55.14100365311973;19.04334017384524;9.317691933002784;3.735047464301907;1.5879520677171115;1.388788734722425;0.9270961846123528;0.6141894520724236;0.4740763276653226;62.11332030382385;64.78029726192337;73.82256896398758;72.45748803033064;34.0876340175927;38.25579639627697;79.2204794062721;74.82035026196085;74.1699275989231;76.89057967553367;54.7061624721127;62.41976129953613;7.354165049627454;8.14348573849601;14.85500757648083;16.439513449698502;-0.2721323807611497;-0.1973301722171392;-0.4848367029069322;-0.7922529366088327;-0.216;-0.36;-0.216;-0.36;43;301;27;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
209;1.0;0.963451696798249;0.515;-0.0171200986026762;-0.0573768238444608;-0.0009933264013867;-0.0012894241590966;56.4647906607883;56.28563159229255;16.648740129973106;10.636410162099928;4.663813721463633;1.982537171039219;1.7293326699274516;1.1446279391728211;0.7527732292729183;0.5790541628845745;67.36075028117321;63.91435222328503;72.36786257086973;72.64119761073913;48.84630969789307;38.95791524610764;79.00688876206623;76.63238231359186;72.66477658135771;76.60428666604682;54.17159344725469;61.283489988753736;7.281302209434216;7.971049032683651;15.055185067678622;15.978070655691877;-0.0728628401932383;-0.1724367058123581;0.2001774911977918;-0.4614427940066257;-0.13;-0.216;1.0;-0.216;43;302;28;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
