id;NormKurs5;NormKurs200;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI2_diff;RSI3_diff;RSI5_diff;RSI9_diff;RSI10_diff;RSI14_diff;RSI20_diff;RSI25_diff;Stoch_Sk1433;Stoch_Sd1433;Stoch_Sk1338;Stoch_Sd1338;Stoch_Sk533;Stoch_Sd533;Stoch_Sk2177;Stoch_Sd2177;Stoch_Sk211414;Stoch_Sd211414;Stoch_Sk31414;Stoch_Sd31414;MACD_12_26_9;MACDS_12_26_9;MACD_5_35_5;MACDS_5_35_5;MACD_12_26_9Diff;MACDS_12_26_9Diff;MACD_5_35_5Diff;MACDS_5_35_5Diff;MACD_12_26_9DiffDirChange;MACDS_12_26_9DiffDirChange;MACD_5_35_5DiffDirChange;MACDS_5_35_5DiffDirChange;week_of_year;day_of_year;day_of_month;day_week__0;day_week__1;day_week__2;day_week__3;day_week__4;month_year__1;month_year__2;month_year__3;month_year__4;month_year__5;month_year__6;month_year__7;month_year__8;month_year__9;month_year__10;month_year__11;month_year__12;week_month__1;week_month__2;week_month__3;week_month__4;week_month__5;week_month__6
210;0.0269577231637291;0.6995772581105651;0.525;0.050048438880685;-0.0144388728398565;-0.0013867714876528;-0.0012287712787489;20.61557323095277;29.244485658668506;7.953512863158004;3.879374978082579;1.9708408300286384;0.9712943889192474;0.8538427721969519;0.5611301139818217;0.3549777111671446;0.2645110118775733;7.425893149914931;5.942537135248634;17.75122927249194;26.1128061304526;9.825653004436802;7.331951962809904;20.829829343360547;48.102937160403386;47.09980764540917;71.74046118844375;31.921000913825857;47.0914129347633;-20.28609491054658;-5.066638556884325;-56.116579310482166;-35.322853903086525;-4.19937403219933;-3.804864088415564;-6.76890124123338;-10.39686270369782;0.0;0.0;0.0;0.0;44;304;30;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
211;0.6750735270195288;0.7502343995129857;0.53;0.0310935297994102;-0.0320088389869773;-0.0189549090812748;-0.0175699661471208;37.167076265468765;39.22091412608918;69.00882552158589;50.03864721825146;30.631866758648584;16.551503034515996;14.718114233136657;9.976428467420677;6.473286627986738;4.886020633124204;15.7410999813819;9.859205452277129;17.39973639966812;20.38756256855068;26.119845199973536;14.503253125436052;16.969740840073705;40.41347604771979;43.88285473446626;69.42872046804055;38.11170434656574;45.83332711339806;-20.888038235938893;-8.230918492695238;-50.78371501217589;-40.47647427278298;-0.6019433253923125;-3.1642799358109137;5.332864298306276;-5.153620369696455;0.0;0.0;1.0;0.0;45;307;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
212;1.0;0.7894606879736414;0.53;0.0170598014968397;-0.0451859031870322;-0.0140337283025704;-0.0131770642000549;46.82528067036098;45.61548338693503;11.982424158670128;16.544563819071307;14.594088655688708;9.658204404892215;8.810760999002156;6.394569260845856;4.384660350684335;3.402351623886545;28.58635400549555;17.251115712264127;18.492616992301485;17.881194221487196;55.215869339731405;30.387122514713923;14.760109044156858;32.8561347184483;41.21080369660708;66.65574661766729;42.559296059437976;44.82838324825675;-19.21904374459723;-10.428543543075635;-39.86055313894258;-40.27116722816952;1.668994491341664;-2.197625050380399;10.923161873233312;0.2053070446134626;1.0;0.0;0.6;1.0;45;308;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
213;1.0;0.8277166519474188;0.535;0.0038534388332416;-0.0576001396688421;-0.013206362663598;-0.0124142364818098;54.49897897178887;51.02701638295213;5.244000393726367;9.536599853671971;10.23241121367468;7.6736983014278835;7.118867590140859;5.411532996017101;3.858974804025493;3.0559861556603565;45.749312489169135;30.025588825348866;20.81050605352072;18.90095314849679;82.00375277249267;54.44648910406588;23.302498768171663;27.5992743906269;41.70150991554658;63.82966464766779;47.88239258353724;44.31444873543033;-15.836907242895675;-11.510216283039645;-25.783734771741138;-35.44202307602673;3.3821365017015523;-1.0816727399640076;14.07681836720144;4.8291441521427885;0.6;0.0;0.36;0.6;45;309;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
214;1.0;0.8715973966803563;0.54;-0.0105345528072216;-0.0713248284756798;-0.0143879916404633;-0.0137246888068376;61.6420125175107;56.38762718676338;2.6934151010242005;6.485797064527375;8.426745271451466;7.143033545721835;6.736705098087079;5.360610803811248;3.975584470042605;3.2139620922942527;61.96758581345;45.434417436038224;30.650908567079107;23.318010537633786;96.44358329614543;77.88773513612318;33.36086169615215;25.20345808035774;41.7462187820942;61.06116589082402;49.849116765414685;44.07556183212365;-10.878293958167433;-11.383831818065202;-9.03198404476734;-26.6386767322736;4.958613284728244;0.1263844649744427;16.751750726973796;8.803346343753127;0.36;1.0;0.216;0.36;45;310;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
215;0.96354595438832;0.8671732244460468;0.535;-0.0085996440863562;-0.0699335650590972;0.0019349087208654;0.0013912634165825;60.56360276100673;55.72532974099831;-9.602778978769422;-4.894955358436519;-2.2919158704824696;-1.078409756503973;-0.9550635535727778;-0.662297445765077;-0.459895155437124;-0.3668390746635879;72.35265528808121;60.02318453023346;39.75569107186853;30.405701897489468;95.49865383993262;91.3153299695236;43.38191383075357;25.828130163486566;41.19556153980268;58.28417235121029;50.65222145639732;43.96027456122242;-7.08395355607945;-10.523856165668052;0.9354676915636446;-17.44729525766119;3.7943404020879834;0.85997565239715;9.967451736330986;9.191381474612411;0.216;0.6;0.13;0.216;45;311;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
216;1.0;0.9810199851496196;0.54;-0.0436370248612145;-0.1037089237703915;-0.0350373807748582;-0.0337753587112942;73.82187051035775;66.59760055065318;9.92942194694932;10.427288321691677;13.634707141673616;13.258267749351027;12.789059867198423;10.87227080965488;8.567607453992125;7.161398279369799;82.87988741719012;72.40004283957377;50.70446653267048;40.37035539053938;94.4034876973676;95.44857494448188;55.58968507959996;29.742091228895497;41.89082135066871;55.550493738754334;51.779156634734775;43.8933141244761;1.4913700473352949;-8.120810923067383;26.42171660533586;-2.8242913033288417;8.575323603414745;2.403045242600669;25.48624891377221;14.623003954332347;0.13;0.36;0.0;0.13;46;314;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
217;0.9656694309742276;0.9757569944872404;0.535;-0.0407825022802393;-0.1019247994499893;0.0028545225809751;0.0017841243204021;72.55330988769447;65.79325456124202;-7.025640555433867;-4.271516237106454;-2.4021967057823588;-1.268560622663287;-1.135944365277112;-0.8043459894111606;-0.5616950816322799;-0.4476254185076413;87.01112040996958;80.7478877050803;61.17736026933136;50.54583929129014;91.237899999203;93.7133471788344;67.24279197895201;36.372514462551415;44.03631066115628;53.0787542575801;56.73537699659182;44.33211123434995;7.937666009584973;-4.909115536536912;41.09044774353811;11.813955045626804;6.446295962249678;3.211695386530472;14.668731138202247;14.638246348955647;0.0;0.216;0.0;0.0;46;315;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
218;1.0;1.0;0.535;-0.048266802398456;-0.1098209380614149;-0.0074843001182167;-0.0078961386114255;75.15726590667424;68.0466671464288;3.930683492733365;2.465615311166516;2.5809194608803523;2.6039560189797726;2.5433526177548487;2.25341258518678;1.8528592910555304;1.587727766092783;93.78302066561017;87.89134283092328;72.11554381036845;61.33245687079011;91.72934915722492;92.45691228459852;76.93625160419917;44.93915885742648;46.95299622213644;50.86331517024781;60.485798235125394;45.0678424103988;14.281768726338214;-1.0709386839618866;54.38481905752565;26.00424304959309;6.344102716753241;3.838176852575025;13.29437131398754;14.19028800396628;0.0;0.13;0.0;0.0;46;316;11;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
219;0.8742955304243457;0.9828371473489008;0.535;-0.0416032640630143;-0.1046152427608613;0.0066635383354417;0.0052056953005535;70.60533833051426;65.25052484755054;-32.81830874539738;-18.20028375259787;-9.250483058461754;-4.551927576159983;-4.040059056018265;-2.796142298878266;-1.9194694345996977;-1.5176307656168433;93.60176914018987;91.46530340525652;79.87814738733769;71.05701715567919;89.70763896109804;90.89162937250866;83.70412056044476;54.78830335975332;49.23211480230082;48.966849499911966;60.84851865818706;46.06623863595508;18.253454493295067;2.793939951489504;58.83711703193421;36.94853437704013;3.9716857669568526;3.864878635451391;4.452297974408566;10.944291327447049;0.0;0.0;0.0;0.0;46;317;12;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
220;0.6778113122461948;0.9908454258855378;0.54;-0.0426470490119088;-0.1066224343490753;-0.0010437849488944;-0.002007191588214;71.51107641540331;65.95353059013217;9.238138033947545;2.9982272328969373;1.3474007358029212;0.9057380848890516;0.8545458142977651;0.7030057425816381;0.5540433591647087;0.467243493396893;94.74515016470332;94.04331332350112;85.97223682512399;79.32197600761006;87.68005118574439;89.70567976802245;88.66845400219366;64.12629696461362;55.98547638518266;47.97259360381707;65.17000455765951;47.75376479944189;21.547244202525235;6.544600801696651;61.90917701522949;45.26874858976991;3.293789709230168;3.7506608502071472;3.072059983295276;8.32021421272978;0.0;0.0;0.0;0.0;46;318;13;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
221;1.0;1.0;0.545;-0.0519636391619224;-0.1161227843211684;-0.0093165901500136;-0.009500349972093;75.22701622149361;68.88674877081318;19.432215585301748;9.618574439808851;5.20390890796196;3.715939806090304;3.5237049583780617;2.93321818068101;2.3323073371503327;1.9763026460295663;94.36943916687834;94.2387861572572;90.3480913145094;85.39949184232371;84.05902302947266;87.14890439210502;91.4017369512482;72.41785057248447;62.38129932370017;47.82173603362569;70.30123764701625;49.96541762847403;25.57026622311855;10.349733885981031;68.57472409702245;53.03740709218743;4.0230220205933165;3.80513308428438;6.665547081792965;7.768658502417516;0.0;0.0;0.0;0.0;47;321;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
222;1.0;1.0;0.545;-0.0523557144029914;-0.1175793926133546;-0.0003920752410689;-0.0014566082921861;75.85328363821095;69.38873844154762;1.7809906942445508;1.2834586701392965;0.8280927708875936;0.6262674167173401;0.5966476920299044;0.5019896707344316;0.4023027236580958;0.3423341866591443;96.24835405779544;95.12098112979236;92.73343547896724;89.68458787286689;85.65567348409338;85.79824923310348;94.62114107134764;79.73774017828363;69.0015274510506;48.549767181838725;76.12271790887426;52.73090324769281;28.729154287992287;14.025617966383283;72.5405338504288;59.53844934493456;3.158888064873736;3.675884080402252;3.9658097534063472;6.501042252747126;0.0;0.0;0.0;0.0;47;322;17;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
223;1.0;1.0;0.545;-0.0513746088280214;-0.1175353711237142;0.0009811055749699;4.402148964040287e-05;75.91374104437911;69.43560855015983;0.2451780431604504;0.1501548955167635;0.0862492501325391;0.0604574061681546;0.0570587450605302;0.0468701086122109;0.0369080058590043;0.0311561652772311;97.14647201740333;95.92142174735903;94.94788626331614;92.67647101893094;86.95090886782015;85.55520179379539;95.26806003013768;85.40607945693189;75.42887255486882;50.12472679035646;80.65898044058076;55.93410880028205;30.902999828414977;17.401094338789623;73.78587029052846;64.28758966013253;2.1738455404226897;3.3754763724063395;1.2453364400996634;4.74914031519797;0.0;0.0;0.0;0.0;47;323;18;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
224;0.7173994985330958;0.9886872006819648;0.54;-0.0466681743343238;-0.1140847981371853;0.0047064344936976;0.0034505729865288;71.55976426348104;67.04749365098633;-54.568160761026085;-27.244266339699397;-11.026303779034762;-4.353976780898066;-3.746859828180845;-2.3881148991735017;-1.5371185202285886;-1.1786444410898724;96.39595114046512;96.59692573855462;94.97350117558769;94.21827430595704;82.80363256198608;85.1367383046332;95.69205310318704;89.47025961753687;81.46742254106952;52.57955642576077;81.28071242593546;59.459802479718455;31.685208900501948;20.25791725113209;71.22300906224837;66.59939612750448;0.782209072086971;2.8568229123424658;-2.5628612282800987;2.311806467371952;0.0;0.0;-1.0;0.0;47;324;19;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
225;1.0;1.0;0.545;-0.0508484277017573;-0.1189766389356297;-0.0041802533674335;-0.0048918407984443;74.14943193575512;68.83941508303438;39.8942219521853;15.863320654853013;5.345993853526551;2.589667672274075;2.359095787260572;1.7919214320480563;1.3451803465521976;1.1136489592764391;95.97083614886566;96.50441976891136;95.6502148459034;95.19053409493574;79.22132489300482;82.99195544093702;95.66619768072732;92.14596619989804;86.30122464246325;55.60943999061771;80.21356441573876;62.46707819894509;32.820038459538864;22.770341492813444;71.36539636180805;68.18806287227234;1.1348295590369162;2.512424241681355;0.1423872995596866;1.5886667447678633;0.0;0.0;1.0;0.0;47;325;20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
226;0.5754314812889281;0.9925891653056907;0.54;-0.0472878729058329;-0.1166560611971665;0.0035605547959244;0.0023205777384631;71.05892455668008;67.16934724992582;-27.68407933297672;-16.275778872367148;-7.635810884956328;-3.090507379075035;-2.65251890112836;-1.6700678331085612;-1.0603317413763165;-0.807037250356295;93.804700425623;95.3904959049846;94.32709728232967;94.98360443460696;66.22643226062942;76.08379657187344;95.6703729356116;93.85543082492188;89.68724674802819;59.07204306571922;76.76591746416427;64.9104082992827;32.96020753901735;24.808314702054226;68.82792426594165;68.40135000349545;0.1401690794784826;2.037973209240782;-2.5374720958664057;0.2132871312231117;0.0;0.0;-1.0;0.0;48;328;23;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
227;1.0;1.0;0.54;-0.0541032182032523;-0.1239776611340434;-0.0068153452974194;-0.0073215999368768;75.12192177314905;69.90771635543588;35.252725313513295;20.142508046088288;8.527528353678207;4.062997216468972;3.674056037423597;2.73836910551006;2.029889134286421;1.6722521304177604;95.34472837333966;95.04008831594278;95.11927419687376;95.0321954417023;73.8522969851252;73.10001804625314;96.31993372204168;94.94849935632874;92.49419386211764;62.70009191904571;76.741250801934;66.97175531488246;34.00028026465998;26.64670781457538;70.50288629324928;69.10186210008007;1.0400727256426308;1.8383931125211528;1.6749620273076289;0.7005120965846174;0.0;0.0;1.0;0.0;48;329;24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
228;0.7049268401205592;0.9896109727159564;0.535;-0.049852310240586;-0.1208263816008736;0.0042509079626663;0.0031512795331697;70.554406838138;67.42520702216726;-31.580980661738398;-19.83670722508408;-10.52012893960675;-4.5675149350110615;-3.9342985689923182;-2.482509333268624;-1.5682009080683912;-1.1886294085970306;92.1414727456196;93.76363384819408;93.5416364257146;94.32933596830604;66.75410222558776;68.94427715711413;95.74372051145964;95.56878272207324;93.57272873135392;66.40198548684998;72.1130612991128;68.56203706728947;33.89241693273107;28.09584963820652;68.38800495316059;68.86390971777358;-0.107863331928911;1.4491418236311375;-2.1148813400886866;-0.2379523823064886;-1.0;0.0;-1.0;-1.0;48;330;25;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
229;0.6230882171924943;0.9904469257779966;0.54;-0.0491010570888423;-0.1209453953697089;0.0007512531517437;-0.0001190137688352;70.71558616975518;67.5251390646547;2.567335119588755;1.0903775025262377;0.4025955876412581;0.1611793316171912;0.1422010927762329;0.0999320424874383;0.07134872102678;0.0578907914066562;89.36951498922927;92.2852387027295;90.95175829409864;93.20422297222903;68.87207874881803;69.82615931984365;94.960329087115;95.61723815289712;94.79073507923133;70.23021216823774;67.0351375860581;69.73224536226523;33.46474055663043;29.1696278218913;65.93994540656468;67.88925494737062;-0.427676376100635;1.0737781836847835;-2.448059546595914;-0.9746547704029638;-0.6;0.0;-0.6;-0.6;48;331;26;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
230;0.9358552644640428;0.9983742099677506;0.54;-0.0505640754632868;-0.1231360036532242;-0.0014630183744445;-0.0021906082835153;72.33132957064296;68.51164629574184;22.296330888266034;10.72047284088648;4.077069404992002;1.61574340088778;1.4203339405356132;0.9865072310871454;0.6968112740410248;0.5623206104582934;83.89270696140171;88.46789823208353;88.78313704244084;91.09217725408472;54.96909757812037;63.531759517508725;94.5523765257984;95.51499765227724;94.91021827796804;74.01731194875913;64.40943885908924;70.63440837829054;33.156734557615664;29.967049169036173;64.5996853141421;66.79273173629446;-0.3080059990147674;0.7974213471448728;-1.340260092422568;-1.0965232110761605;-0.36;0.0;-0.36;-0.36;48;332;27;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
231;0.0;0.968105073529542;0.535;-0.0393517911518299;-0.1141199846492488;0.0112122843114569;0.0090160190039753;58.47278145315072;60.90386352962837;-62.981638350640935;-45.82967122401368;-28.803741041307973;-13.858548117492248;-12.00612995511836;-7.607782766113473;-4.7738048336643;-3.598373267300808;72.49593552819643;81.91938582627581;83.06555171781326;87.60014901811759;36.355633984287216;53.39893677040854;93.41062375777317;95.18907917436096;94.5513384304801;77.62552821799655;58.70868051648085;70.77535862971119;30.97802645516685;30.16924462626231;57.12899210198452;63.57148519152449;-2.178708102448809;0.2021954572261357;-7.470693212157585;-3.2212465447699685;-0.216;0.0;-0.216;-0.216;49;335;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
232;0.330434021569493;0.9781070260122552;0.54;-0.0411003103014552;-0.1169768976143452;-0.0017485191496253;-0.0028569129650964;61.23387402159853;62.39002561248484;28.98052655828655;17.0501222023419;7.652680386763663;2.761092568447808;2.3486580426016417;1.486162082856474;0.9816556981199938;0.7704099312970456;65.29622334066546;73.89495527675454;79.05431376929654;83.6343341765169;27.89671085732344;39.74048080657701;91.99515317976729;94.6646442456524;93.8306754302473;80.97393387571876;55.20725373049711;70.39831973652346;29.433359999343335;30.02206770087852;53.16171161466332;60.1015606659041;-1.544666455823517;-0.1471769253837926;-3.967280487321205;-3.469924525620385;-0.13;-1.0;-0.13;-0.13;49;336;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
