id;Date;Open;High;Low;Close
442;2017-09-28;1624.569946;1627.310059;1618.849976;1624.97998
443;2017-09-29;1624.97998;1637.819946;1620.969971;1637.819946
444;2017-10-02;1637.819946;1641.650024;1634.689941;1640.650024
445;2017-10-03;1640.650024;1650.459961;1640.650024;1649.180054
446;2017-10-04;1649.180054;1651.72998;1645.569946;1651.089966
447;2017-10-05;1651.089966;1655.969971;1646.329956;1653.150024
448;2017-10-06;1653.150024;1655.170044;1643.199951;1646.280029
449;2017-10-09;1646.280029;1653.76001;1646.280029;1647.920044
450;2017-10-10;1647.920044;1651.130005;1642.209961;1644.339966
451;2017-10-11;1644.339966;1647.219971;1638.219971;1641.699951
452;2017-10-12;1642.290039;1649.420044;1637.800049;1644.650024
453;2017-10-13;1644.650024;1644.839966;1638.619995;1642.48999
454;2017-10-16;1642.48999;1644.189941;1637.369995;1638.329956
455;2017-10-17;1638.329956;1641.300049;1636.089966;1636.939941
456;2017-10-18;1636.939941;1648.699951;1634.209961;1644.72998
457;2017-10-19;1644.72998;1647.319946;1635.459961;1646.959961
458;2017-10-20;1646.959961;1671.410034;1646.680054;1667.5
459;2017-10-23;1667.5;1669.420044;1660.800049;1661.540039
460;2017-10-24;1661.540039;1661.540039;1644.72998;1650.469971
461;2017-10-25;1650.469971;1657.420044;1642.189941;1649.73999
462;2017-10-26;1649.73999;1659.650024;1641.280029;1658.790039
463;2017-10-27;1659.040039;1666.069946;1658.790039;1665.02002
464;2017-10-30;1665.02002;1667.26001;1659.459961;1662.319946
465;2017-10-31;1662.319946;1675.609985;1662.319946;1671.630005
466;2017-11-01;1671.630005;1681.130005;1671.319946;1672.030029
467;2017-11-02;1672.030029;1674.77002;1665.420044;1672.780029
468;2017-11-03;1672.780029;1678.449951;1672.780029;1677.650024
469;2017-11-06;1677.359985;1681.75;1671.599976;1676.140015
470;2017-11-07;1676.27002;1681.6700440000002;1669.97998;1670.23999
471;2017-11-08;1670.23999;1672.76001;1657.130005;1662.98999
472;2017-11-09;1662.98999;1662.98999;1641.189941;1643.26001
473;2017-11-10;1643.26001;1646.150024;1634.219971;1634.680054
474;2017-11-13;1634.680054;1634.869995;1618.459961;1630.51001
475;2017-11-14;1630.51001;1635.550049;1623.089966;1628.47998
476;2017-11-15;1628.47998;1628.47998;1612.48999;1627.0
477;2017-11-16;1627.170044;1636.959961;1624.890015;1633.660034
478;2017-11-17;1633.660034;1633.939941;1613.900024;1617.699951
479;2017-11-20;1617.699951;1626.02002;1607.77002;1623.540039
480;2017-11-21;1623.540039;1639.920044;1618.650024;1636.650024
481;2017-11-22;1636.650024;1637.98999;1617.52002;1617.52002
482;2017-11-23;1616.640015;1616.790039;1607.640015;1612.569946
483;2017-11-24;1612.569946;1620.25;1606.599976;1614.619995
484;2017-11-27;1614.619995;1618.849976;1607.150024;1608.73999
485;2017-11-28;1608.73999;1622.109985;1608.310059;1620.810059
486;2017-11-29;1621.079956;1628.76001;1613.560059;1613.560059
487;2017-11-30;1613.560059;1624.469971;1609.099976;1610.109985
488;2017-12-01;1609.25;1611.069946;1592.199951;1592.199951
489;2017-12-04;1595.589966;1624.050049;1595.589966;1616.800049
490;2017-12-05;1616.619995;1620.449951;1607.030029;1613.359985
491;2017-12-06;1609.209961;1609.209961;1591.25;1595.439941
492;2017-12-07;1596.280029;1606.939941;1594.77002;1599.290039
493;2017-12-08;1599.569946;1621.380005;1599.569946;1610.819946
494;2017-12-11;1610.930054;1627.939941;1610.930054;1619.469971
495;2017-12-12;1620.790039;1625.050049;1612.969971;1623.75
496;2017-12-13;1623.75;1624.319946;1584.530029;1619.819946
497;2017-12-14;1618.01001;1622.079956;1609.599976;1609.599976
498;2017-12-15;1609.390015;1610.589966;1585.790039;1594.349976
499;2017-12-18;1593.709961;1616.26001;1593.709961;1615.630005
500;2017-12-19;1615.47998;1620.569946;1610.619995;1611.430054
501;2017-12-20;1611.869995;1613.689941;1597.420044;1600.290039
502;2017-12-21;1599.98999;1616.97998;1593.26001;1616.27002
503;2017-12-22;1615.97998;1616.219971;1602.109985;1606.25
504;2017-12-27;1606.359985;1613.76001;1589.780029;1594.98999
505;2017-12-28;1594.949951;1594.949951;1584.25;1588.51001
506;2017-12-29;1588.560059;1591.579956;1573.560059;1576.939941
507;2018-01-02;1577.079956;1583.380005;1573.76001;1579.819946
508;2018-01-03;1580.209961;1591.099976;1577.609985;1587.560059
509;2018-01-04;1587.880005;1606.709961;1587.880005;1603.670044
510;2018-01-05;1604.079956;1611.310059;1604.079956;1611.310059
511;2018-01-08;1612.97998;1622.410034;1612.97998;1619.130005
512;2018-01-09;1618.900024;1633.959961;1618.900024;1632.290039
513;2018-01-10;1631.780029;1631.910034;1621.849976;1629.290039
514;2018-01-11;1629.75;1632.900024;1620.52002;1630.290039
515;2018-01-12;1630.98999;1634.579956;1621.23999;1628.400024
516;2018-01-15;1628.400024;1630.219971;1622.930054;1627.290039
517;2018-01-16;1626.800049;1630.01001;1620.459961;1623.329956
518;2018-01-17;1623.050049;1629.670044;1614.459961;1622.849976
519;2018-01-18;1623.189941;1630.540039;1619.880005;1624.780029
520;2018-01-19;1624.119995;1631.630005;1623.630005;1630.619995
521;2018-01-22;1631.150024;1639.050049;1628.699951;1635.469971
522;2018-01-23;1636.77002;1647.689941;1636.77002;1643.709961
523;2018-01-24;1644.23999;1645.060059;1629.97998;1631.199951
524;2018-01-25;1630.0;1630.0;1600.890015;1604.48999
525;2018-01-26;1606.609985;1614.599976;1601.72998;1612.630005
526;2018-01-29;1611.900024;1620.459961;1608.51001;1610.400024
527;2018-01-30;1609.699951;1612.23999;1602.290039;1603.310059
528;2018-01-31;1605.430054;1613.160034;1592.390015;1593.150024
529;2018-02-01;1596.0;1610.27002;1596.0;1601.839966
530;2018-02-02;1601.77002;1602.02002;1581.040039;1584.790039
531;2018-02-05;1581.689941;1581.689941;1545.560059;1546.329956
532;2018-02-06;1535.280029;1535.280029;1487.949951;1511.599976
533;2018-02-07;1513.569946;1555.290039;1513.569946;1551.150024
534;2018-02-08;1550.439941;1550.439941;1519.77002;1519.77002
535;2018-02-09;1518.689941;1523.449951;1499.73999;1500.180054
536;2018-02-12;1501.5;1531.859985;1501.5;1521.619995
537;2018-02-13;1522.140015;1527.170044;1513.22998;1513.27002
538;2018-02-14;1516.329956;1533.699951;1503.369995;1532.150024
539;2018-02-15;1533.300049;1550.280029;1533.300049;1542.719971
540;2018-02-16;1545.459961;1557.290039;1545.459961;1556.930054
541;2018-02-19;1558.369995;1562.459961;1549.01001;1550.859985
542;2018-02-20;1550.910034;1570.359985;1550.910034;1569.680054
543;2018-02-21;1569.319946;1577.73999;1557.709961;1575.119995
544;2018-02-22;1573.369995;1575.160034;1556.5;1573.880005
545;2018-02-23;1574.51001;1580.140015;1567.949951;1577.109985
546;2018-02-26;1578.869995;1591.589966;1578.869995;1586.959961
547;2018-02-27;1588.209961;1595.349976;1583.52002;1588.22998
548;2018-02-28;1586.859985;1594.51001;1580.949951;1583.390015
549;2018-03-01;1583.22998;1583.22998;1560.560059;1560.560059
550;2018-03-02;1559.5;1559.5;1525.369995;1526.459961
551;2018-03-05;1525.800049;1548.030029;1524.26001;1547.939941
552;2018-03-06;1551.199951;1569.75;1551.199951;1559.939941
553;2018-03-07;1558.5;1564.199951;1548.01001;1564.189941
554;2018-03-08;1564.180054;1586.219971;1564.180054;1585.530029
555;2018-03-09;1586.030029;1592.77002;1580.380005;1589.619995
556;2018-03-12;1590.880005;1602.26001;1589.170044;1593.829956
557;2018-03-13;1593.880005;1603.339966;1575.22998;1578.150024
558;2018-03-14;1578.630005;1598.349976;1578.630005;1585.310059
559;2018-03-15;1586.060059;1592.280029;1580.189941;1592.280029
560;2018-03-16;1592.48999;1593.430054;1572.579956;1573.47998
561;2018-03-19;1573.27002;1573.27002;1545.780029;1547.410034
562;2018-03-20;1548.880005;1556.069946;1542.300049;1551.969971
563;2018-03-21;1552.420044;1553.180054;1543.26001;1549.699951
564;2018-03-22;1547.619995;1547.619995;1508.859985;1515.839966
565;2018-03-23;1513.469971;1520.660034;1493.119995;1513.180054
566;2018-03-26;1513.420044;1519.790039;1493.800049;1496.589966
567;2018-03-27;1496.719971;1517.550049;1495.079956;1510.109985
568;2018-03-28;1506.319946;1512.130005;1484.140015;1512.130005
569;2018-03-29;1513.189941;1537.25;1513.189941;1535.349976
570;2018-04-03;1533.199951;1533.199951;1504.069946;1508.800049
571;2018-04-04;1509.300049;1511.689941;1482.219971;1494.650024
572;2018-04-05;1500.060059;1527.439941;1500.060059;1527.219971
573;2018-04-06;1526.430054;1526.430054;1508.849976;1511.369995
574;2018-04-09;1513.23999;1527.560059;1502.449951;1511.319946
575;2018-04-10;1513.109985;1526.98999;1513.109985;1526.76001
576;2018-04-11;1526.469971;1526.469971;1498.800049;1504.709961
577;2018-04-12;1505.76001;1520.849976;1503.859985;1518.880005
578;2018-04-13;1520.560059;1534.040039;1517.410034;1526.660034
579;2018-04-16;1526.689941;1533.73999;1524.219971;1526.27002
580;2018-04-17;1528.530029;1548.5;1528.530029;1545.160034
581;2018-04-18;1545.160034;1553.880005;1542.969971;1552.47998
582;2018-04-19;1551.719971;1563.829956;1551.719971;1558.22998
583;2018-04-20;1558.400024;1576.97998;1556.890015;1572.579956
584;2018-04-23;1572.959961;1587.650024;1570.839966;1587.650024
585;2018-04-24;1587.050049;1593.099976;1571.410034;1575.400024
586;2018-04-25;1574.02002;1574.02002;1543.26001;1557.290039
587;2018-04-26;1557.459961;1575.22998;1552.02002;1573.76001
588;2018-04-27;1574.449951;1583.109985;1571.48999;1580.780029
589;2018-04-30;1581.719971;1582.199951;1568.680054;1570.709961
590;2018-05-02;1574.880005;1592.119995;1574.880005;1590.969971
591;2018-05-03;1591.050049;1591.050049;1564.75;1566.959961
592;2018-05-04;1567.400024;1577.819946;1565.609985;1577.079956
593;2018-05-07;1577.540039;1600.449951;1577.150024;1597.930054
594;2018-05-08;1598.369995;1608.939941;1591.319946;1608.939941
595;2018-05-09;1608.640015;1623.040039;1603.060059;1616.800049
596;2018-05-11;1616.670044;1619.790039;1601.119995;1603.25
597;2018-05-14;1603.689941;1607.400024;1593.660034;1598.579956
598;2018-05-15;1597.829956;1608.469971;1593.160034;1606.719971
599;2018-05-16;1606.699951;1606.699951;1593.25;1602.27002
600;2018-05-17;1602.280029;1618.949951;1602.280029;1618.949951
601;2018-05-18;1618.119995;1627.130005;1617.859985;1621.609985
602;2018-05-21;1622.180054;1634.76001;1622.180054;1626.25
603;2018-05-22;1627.22998;1632.300049;1617.150024;1624.439941
604;2018-05-23;1621.900024;1621.900024;1597.76001;1602.099976
605;2018-05-24;1602.119995;1612.780029;1588.030029;1593.569946
606;2018-05-25;1594.569946;1603.040039;1584.910034;1586.97998
607;2018-05-28;1589.01001;1598.349976;1577.430054;1581.52002
608;2018-05-29;1579.5;1579.5;1554.939941;1572.300049
609;2018-05-30;1572.449951;1574.650024;1559.660034;1562.540039
610;2018-05-31;1563.689941;1572.420044;1544.829956;1549.939941
611;2018-06-01;1549.939941;1573.359985;1549.550049;1569.51001
612;2018-06-04;1570.48999;1578.469971;1561.72998;1564.72998
613;2018-06-05;1564.430054;1572.119995;1559.050049;1559.050049
614;2018-06-06;1564.430055;1572.1199960000001;1559.050049;1559.050049
615;2018-06-07;1563.01001;1575.73999;1551.310059;1555.650024
616;2018-06-08;1554.959961;1562.359985;1542.089966;1555.869995
617;2018-06-11;1557.680054;1571.22998;1555.790039;1571.180054
618;2018-06-12;1573.01001;1577.040039;1566.709961;1572.27002
619;2018-06-13;1573.099976;1575.469971;1563.540039;1571.069946
620;2018-06-14;1571.449951;1591.660034;1559.400024;1588.0
621;2018-06-15;1587.640015;1587.640015;1570.420044;1570.430054
622;2018-06-18;1569.640015;1569.640015;1550.410034;1561.650024
623;2018-06-19;1559.98999;1565.619995;1542.380005;1564.869995
624;2018-06-20;1564.150024;1582.27002;1564.01001;1572.290039
