id;NormKurs5;NormKurs200;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI2_diff;RSI3_diff;RSI5_diff;RSI9_diff;RSI10_diff;RSI14_diff;RSI20_diff;RSI25_diff;Stoch_Sk1383;Stoch_Sd1383;Stoch_Sk533;Stoch_Sd533;Stoch_Sk2177;Stoch_Sd2177;Stoch_Sk211414;Stoch_Sd211414;Stoch_Sk31414;Stoch_Sd31414;MACD_12_26_9;MACDS_12_26_9;MACD_5_35_5;MACDS_5_35_5;MACD_12_26_9Diff;MACDS_12_26_9Diff;MACD_5_35_5Diff;MACDS_5_35_5Diff;MACD_12_26_9DiffDirChange;MACDS_12_26_9DiffDirChange;MACD_5_35_5DiffDirChange;MACDS_5_35_5DiffDirChange;week_of_year;day_of_year;day_of_month;day_week__0;day_week__1;day_week__2;day_week__3;day_week__4;month_year__1;month_year__2;month_year__3;month_year__4;month_year__5;month_year__6;month_year__7;month_year__8;month_year__9;month_year__10;month_year__11;month_year__12;week_month__1;week_month__2;week_month__3;week_month__4;week_month__5;week_month__6
45;0.0;;;;;;;21.690707819177597;24.664774969643215;-16.0294603020335;-11.878829837658632;-8.15473363134156;-5.921425685139159;-5.620067215964998;-4.642001042410829;-3.4866707235704055;-2.7465634124504987;18.771165861922604;17.576940878976327;45.25937684965009;45.25937684965009;22.590706531837704;22.590706531837704;67.8031552540737;67.8031552540737;67.8031552540737;67.8031552540737;-43.29721573669508;-22.160204385883826;-97.75761044472529;-78.18433915332555;-6.525470345701251;-5.284252837702812;-15.499634615780224;-9.78663564569986;0.0;0.0;-0.6;0.0;10;66;6;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
46;0.0;;;;;;;15.710934781731373;19.40456396199137;-7.107187729823026;-7.2062395055643025;-6.632130027220203;-5.979773037446224;-5.847961796251944;-5.260211007651844;-4.27423742567332;-3.5184888724087813;15.591762759029598;17.48014133427475;34.21462005735239;34.21462005735239;19.58138183901712;19.58138183901712;64.39111327945675;64.39111327945675;64.39111327945675;64.39111327945675;-54.821424096014425;-28.692448327909947;-129.75077436124025;-95.37315088929711;-11.524208359319346;-6.5322439420261205;-31.99316391651496;-17.188811735971555;0.0;0.0;-0.36;0.0;11;69;9;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
47;0.0;;;;;;;15.244307829240622;18.971370805026396;-0.4168598466432609;-0.46287111042108453;-0.47295103378208836;-0.4666269524907509;-0.462547118575781;-0.4331931569649754;-0.3663914419948995;-0.30884010320790267;15.09633795126609;16.48642219073941;22.15582075636661;22.15582075636661;18.422894540852983;18.422894540852983;60.17174167811986;60.17174167811986;60.17174167811986;60.17174167811986;-63.91563736789135;-35.737086135906225;-149.8945767464304;-113.54695950834153;-9.094213271876924;-7.044637807996278;-20.143802385190156;-18.173808619044422;0.0;0.0;-0.216;0.0;11;70;10;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
48;0.0;;;;;;;14.072290141308162;17.89135935009;-1.117253856035716;-1.2139593249408867;-1.21099769227669;-1.1720176879324598;-1.1590508016480943;-1.0800114549363968;-0.9120265698208989;-0.7692124744474;14.285691165011318;14.99126395843565;14.384427463660813;14.384427463660813;18.46049671494392;18.46049671494392;55.133657109486364;55.133657109486364;55.133657109486364;55.133657109486364;-72.05378062798968;-43.000425034322916;-165.86579664180135;-130.98657188616147;-8.138143260098332;-7.263338898416691;-15.97121989537095;-17.43961237781994;0.0;0.0;-0.13;0.0;11;71;11;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
49;0.0;;;0.3139829689527525;;;;8.657517566946266;12.36807084221979;-2.6678533929174266;-3.6973275029499524;-4.6538820284846105;-5.414772574361896;-5.497198507737439;-5.523288507870209;-5.007566796696354;-4.401241193523662;12.880249937497515;14.087426351258289;11.269764785825279;11.269764785825279;18.379648773840408;18.379648773840408;49.44859311392024;49.44859311392024;49.44859311392024;49.44859311392024;-90.35866108957134;-52.4720722453726;-217.24737108255727;-159.7401716182934;-18.30488046158166;-9.471647211049685;-51.38157444075591;-28.75359973213193;0.0;0.0;0.0;0.0;11;72;12;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
50;0.12784385571965104;;;0.2844778980825001;;-0.029505070870252392;;14.238955934968164;16.56884205065902;13.924856322616028;10.992210559453882;8.062036205504626;5.581438368021898;5.219860160939277;4.200771208439228;3.3103252384282147;2.8359438391847274;11.463560577280159;12.876500559929644;9.172072166144995;9.172072166144995;17.136337680810552;17.136337680810552;44.1588398214588;44.1588398214588;44.1588398214588;44.1588398214588;-101.72951212825114;-62.32356022194831;-238.81731219187463;-186.09921847615382;-11.370851038679803;-9.851487976575712;-21.56994110931737;-26.35904685786042;0.0;0.0;0.0;0.0;11;73;13;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
51;0.0;;;0.32332522313863077;;0.038847325056130644;;12.578663936415511;15.064634936538381;-4.357776870710225;-2.9830824679265042;-2.077884239813084;-1.660291998552653;-1.6206864569811277;-1.5042071141206375;-1.3302579613528636;-1.1751802667706457;10.014660696540506;11.452823737106039;10.863428667864438;10.863428667864438;15.173428841874069;15.173428841874069;39.38667460533627;39.38667460533627;39.38667460533627;39.38667460533627;-113.25220142490048;-72.50928846253875;-261.11471201641007;-211.10438298957257;-11.522689296649332;-10.185728240590436;-22.297399824535432;-25.005164513418748;0.0;0.0;0.0;0.0;12;76;16;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
52;0.23867627146262468;;;0.2750892344142366;;-0.04823598872439416;;21.91077165294169;22.057835122811028;25.655721062694262;19.500565833729404;13.788335015974146;9.33210771652618;8.710341376948433;6.993200186272647;5.529425813887425;4.75864562866845;10.656785460209974;10.711668911343525;19.45144472510446;19.45144472510446;14.307498318154188;14.307498318154188;34.793643491657015;34.793643491657015;34.793643491657015;34.793643491657015;-117.50886983196301;-81.5092047364236;-258.19891214636937;-226.8025593751715;-4.256668407062534;-8.99991627388485;2.9157998700407006;-15.698176385598941;0.0;0.0;1.0;0.0;12;77;17;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
53;0.17082385771969658;;;0.3021345547406192;;0.02704532032638257;;19.979840651969003;20.578650261864134;-9.420790131785932;-5.678197707167694;-3.186822215347579;-1.9309310009726879;-1.8013742305305698;-1.4791848609468943;-1.199553468130766;-1.025093972532236;12.478648186739077;11.050031447829832;33.27240753980648;33.27240753980648;13.60552869753381;13.60552869753381;30.575194355835517;30.575194355835517;30.575194355835517;30.575194355835517;-122.3406353721748;-89.67549086357384;-261.4565904291885;-238.35390305984384;-4.831765540211791;-8.166286127150244;-3.2576782828191426;-11.551343684672332;0.0;0.0;-1.0;0.0;12;78;18;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
54;1.0;;;0.2552284210332256;;-0.04690613370739355;;28.513564379680542;26.975142419716317;23.55312113066176;17.9879722146708;12.679361851672898;8.53372372771154;7.961631893345814;6.396492157852183;5.08198016205592;4.395880127807029;15.368143302972435;12.834525649973807;51.021985046948544;51.021985046948544;13.47602661486164;13.47602661486164;26.874994764191264;26.874994764191264;26.874994764191264;26.874994764191264;-121.2746921643959;-95.99533112373825;-246.6270530437564;-241.11161972114803;1.0659432077789006;-6.319840260164412;14.829537385432104;-2.757716661304187;1.0;0.0;1.0;0.0;12;79;19;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
55;0.5130308249009005;;;0.2720794296213334;;0.016851008588107785;;26.686583690719026;25.69415043342448;-10.997419618701052;-6.488257813481567;-3.3925939816790773;-1.826980688961516;-1.666748656205133;-1.2809919862918377;-0.9847447124685687;-0.8227020277100863;18.016978048492145;15.287923179401199;61.32763087091542;61.32763087091542;14.458595470692268;14.458595470692268;23.64562405318208;23.64562405318208;23.64562405318208;23.64562405318208;-121.05498995699759;-101.00726289039012;-239.67830176322946;-240.63384706850852;0.21970220739831348;-5.01193176665187;6.948751280526949;0.4777726526395156;0.6;0.0;0.6;1.0;12;80;20;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
56;0.0;;;0.3266498280599283;;0.0545703984385949;;22.61787325277102;22.767168799588546;-17.837764765406853;-12.162808753005098;-7.096755474831728;-4.068710437948006;-3.73848770524776;-2.9269816338359327;-2.286269395036424;-1.9279951820797976;19.59692402178174;17.660681791082087;60.206735914957854;60.206735914957854;16.109348300245276;16.109348300245276;20.750725367863378;20.750725367863378;20.750725367863378;20.750725367863378;-124.55049555568007;-105.71590942344811;-248.43968027617143;-243.2357914710628;-3.4955055986824846;-4.708646533057987;-8.761378512941974;-2.6019444025542953;-1.0;0.0;-1.0;-1.0;13;83;23;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
57;1.0;;;0.23291715560266368;;-0.09373267245726463;;37.85976946980077;34.36619178521821;38.87909244252452;30.467012025358816;22.106092295995385;15.241896217029748;14.271648769232986;11.599022985629666;9.343411435538066;8.163390510115882;26.692850412160052;21.4355841608113;49.032429342982915;49.032429342982915;19.60437533197261;19.60437533197261;18.22735248886362;18.22735248886362;18.22735248886362;18.22735248886362;-118.56184164518118;-108.28509586779472;-223.90815090883552;-236.79324461698704;5.988653910498897;-2.569186444346613;24.531529367335906;6.442546854075772;1.0;0.0;1.0;1.0;13;84;24;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
58;1.0;;;0.17478343832801763;;-0.05813371727464606;;45.95287131361305;40.875525276877056;13.33634343673777;12.283259798805567;10.443976169664673;8.093101843812285;7.693064787908739;6.509333491658843;5.426333040574278;4.832617912558678;38.122211985726466;28.13732880655607;46.701912222334606;46.701912222334606;24.994962859626693;24.994962859626693;16.271239259875443;16.271239259875443;16.271239259875443;16.271239259875443;-107.51862596436104;-108.13180188710798;-186.90479980886766;-220.1637630142806;11.04321568082014;0.15329398068674038;37.00335109996786;16.62948160270645;0.6;1.0;0.6;0.6;13;85;25;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
59;1.0;;;0.15070915018754816;;-0.02407428814046947;;48.82728991877934;43.21758498694872;4.301935759481566;4.09979353710888;3.611469804010383;2.8744186051662908;2.7418069803934415;2.3420597100716662;1.9701300176910692;1.764784332469354;48.784008634299134;37.866357010728535;61.14498651659707;61.14498651659707;31.261634752452757;31.261634752452757;15.05262134348656;15.05262134348656;15.05262134348656;15.05262134348656;-95.70039922908177;-105.64552135550274;-153.38687245316805;-197.90479949390974;11.818226735279268;2.486280531605246;33.51792735569961;22.258963520370855;0.36;0.6;0.36;0.36;13;86;26;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
60;0.7111187020243732;;;0.18681422038783144;;0.03610507020028328;;43.389441299256966;39.648711556633565;-26.785259757202063;-17.919149920829085;-10.25879855509313;-5.437848619522377;-4.893758638692432;-3.5688734303151577;-2.6081868371989145;-2.135583910008471;54.30018138676995;47.06880066893183;76.97118301516839;76.97118301516839;38.38932891067406;38.38932891067406;14.421129447776611;14.421129447776611;14.421129447776611;14.421129447776611;-89.4667393398563;-102.40976495237345;-143.77582129489133;-179.8618067609036;6.233659889225464;3.2357564031292867;9.611051158276723;18.042992733006145;0.216;0.36;0.216;0.216;13;87;27;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
61;0.7507176013426512;;;0.15718455429343298;;-0.02962966609439846;;47.17823149615682;42.592896873124914;11.186768629130121;7.851105345965287;5.43614021781314;3.7887901968998534;3.5634455212368366;2.9441853164913496;2.4231339022718856;2.1514396409250907;62.57801197642245;55.220733999163826;82.61953068265693;82.61953068265693;45.90614520161889;45.90614520161889;14.55742537841366;14.55742537841366;14.55742537841366;14.55742537841366;-81.17727790710296;-98.16326754331935;-126.75359461570042;-162.1590693791692;8.289461432753342;4.246497409054101;17.022226679190908;17.70273738173438;0.13;0.216;0.13;0.13;14;90;30;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
62;1.0;;;0.12661504403094068;;-0.0305695102624923;;51.20924880826653;45.743612766407715;10.384519349714893;7.809659842284752;5.662845403149909;4.031017312109711;3.798205562502986;3.1507158932828006;2.601125950015117;2.314304479847671;70.4477413798477;62.441978247680005;77.18669136973602;77.18669136973602;53.61648525744794;53.61648525744794;15.664305077732063;15.664305077732063;15.664305077732063;15.664305077732063;-71.10675400500736;-92.75196483565695;-104.45802338036378;-142.9253873795674;10.070523902095601;5.411302707662401;22.295571235336638;19.2336819996018;0.0;0.13;0.0;0.0;14;91;31;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
63;0.10611259753422708;;;0.16579542059758762;;0.03918037656664694;;44.76264776497151;41.58977773605461;-30.14131445934411;-20.908506404924047;-12.2460191556099;-6.4466010432950185;-5.778896423327581;-4.1538350303531075;-2.9946076769972976;-2.43910355795272;75.25092542250245;69.42555959292417;71.38879744239546;71.38879744239546;61.996250257670404;61.996250257670404;17.525539625283468;17.525539625283468;17.525539625283468;17.525539625283468;-66.90875030957636;-87.58332193044083;-104.16345883625604;-130.00474453179694;4.198003695430998;5.168642905216117;0.29456454410774313;12.920642847770466;0.0;0.0;0.0;0.0;14;92;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
64;0.12511720182518357;;;0.1596548927049927;;-0.006140527892594921;;44.9264271160725;41.71035056873136;0.745519890593954;0.45737395210517917;0.2674014446875077;0.16377935110099173;0.15165530578480002;0.1205728326767499;0.09665570242012933;0.08489900687999352;81.04761367533919;75.58209349256309;64.27412460959079;64.27412460959079;68.66952564214287;68.66952564214287;19.71888217325499;19.71888217325499;19.71888217325499;19.71888217325499;-62.76150060734858;-82.61895766582238;-101.71571960781307;-120.57506955713565;4.147249702227782;4.964364264618453;2.4477392284429698;9.429674974661296;0.0;0.0;0.0;0.0;14;93;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
65;0.0;;;0.17250061410448672;;0.012845721399494026;;42.30168922451889;40.04238082997226;-11.691195407490689;-8.477060410762405;-5.043053978109533;-2.6247378915536146;-2.345114896013307;-1.6679697387590977;-1.1916187691912583;-0.9668292148453048;77.8988601812675;78.06579975970304;48.17176164848089;48.17176164848089;71.82498359566858;71.82498359566858;22.093096735561293;22.093096735561293;22.093096735561293;22.093096735561293;-60.59984713002109;-78.21513555866213;-104.56869686013033;-115.23961199146721;2.1616534773274907;4.403822107160252;-2.8529772523172596;5.335457565668435;0.0;0.0;-1.0;0.0;14;94;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
66;0.7276458115001119;;;0.12280586913498716;;-0.04969474496949956;;50.375092609773596;45.856322786868716;34.28991941129816;22.755110898360357;13.533390387417128;8.073403385254707;7.434114302786341;5.813941956896457;4.596655571649649;4.011543239390399;74.3931528637791;77.77987557346192;41.17848942261787;41.17848942261787;73.03031045670417;73.03031045670417;24.881977313243596;24.881977313243596;24.881977313243596;24.881977313243596;-53.697355714678906;-73.31157958986549;-88.69522129936468;-106.39148176076637;6.902491415342183;4.903555968796638;15.873475560765655;8.848130230700846;0.0;0.0;1.0;0.0;15;97;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
67;1.0;;;0.08228323372591431;;-0.040522635409072846;;56.32388024528315;50.37320854186686;13.494320164081088;11.596924653750065;8.657539117891254;5.948787635509554;5.563976870404517;4.5168857549981425;3.665029999180774;3.238043700874087;74.04502081860637;75.44567795455097;46.01441192064669;46.01441192064669;73.71968681927999;73.71968681927999;28.08128945547975;28.08128945547975;28.08128945547975;28.08128945547975;-43.71919488824619;-67.39310264954163;-63.27497444074629;-92.01931265409301;9.978160826432713;5.918476940323856;25.420246858618384;14.372169106673354;0.0;0.0;0.6;0.0;15;98;7;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
68;0.8932809624241518;;;0.08657120402950838;;0.004287970303594069;;54.66004150770519;49.364821673166716;-9.54898444297362;-6.218096795169856;-3.416355177348372;-1.6638387375779615;-1.4694370842765991;-1.0083868687001427;-0.6975596652863274;-0.5574521674258364;75.96792761067671;74.80203376435405;68.337939236431;68.337939236431;73.3920817195285;73.3920817195285;31.54415442925013;31.54415442925013;31.54415442925013;31.54415442925013;-36.3079357463032;-61.17606926889395;-49.24786559567633;-77.76216363462079;7.411259141942992;6.217033380647685;14.02710884506996;14.257149019472223;0.0;0.0;0.36;0.0;15;99;8;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
69;0.8862228038563142;;;0.08325574953124092;;-0.0033154544982674644;;54.54164091778069;49.29489509955526;-0.823832364385737;-0.49816838436220223;-0.2559400064888919;-0.11840058992449798;-0.10383466577897593;-0.06992657361145405;-0.047661126908955964;-0.03782095910573702;74.64077607581483;74.88457483503261;76.78384712231754;76.78384712231754;71.5863312208627;71.5863312208627;35.32134743121296;35.32134743121296;35.32134743121296;35.32134743121296;-30.147457093826006;-54.970346833880356;-39.71231807108279;-65.07888178010812;6.160478652477195;6.205722435013591;9.53554752459354;12.683281854512671;0.0;0.0;0.216;0.0;15;100;9;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
70;1.0;;;0.053880634019130666;;-0.02937511551211025;;59.375633185217524;52.834011046094524;14.351674271029552;10.933658033166424;7.49953644121706;4.833992267436834;4.478441872377303;3.539115946539262;2.808237564973915;2.454937247213948;74.64966375553159;75.08612248067436;77.58464433578176;77.58464433578176;69.61072762431854;69.61072762431854;39.630712202013385;39.630712202013385;39.630712202013385;39.630712202013385;-22.019365282411172;-48.38015052358652;-22.673053739466695;-50.94360576656098;8.128091811414834;6.590196310293834;17.039264331616096;14.135276013547141;0.0;0.0;0.13;0.0;16;105;14;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
71;0.0;;;0.0891164542069396;;0.035235820187808936;;50.48858965322492;47.537860278549786;-42.61948994227933;-30.64036374993693;-18.024165342417362;-8.887043531992603;-7.826200509789835;-5.296150767544738;-3.602914000109557;-2.8537801160868383;73.16060511504972;74.15034831546537;61.82561861758537;61.82561861758537;68.16636210286457;68.16636210286457;44.127467791987;44.127467791987;44.127467791987;44.127467791987;-19.80687813349755;-42.66549604556873;-26.869198350310853;-42.918803294477605;2.212487148913624;5.714654478017792;-4.196144610844158;8.024802472083373;0.0;0.0;-1.0;0.0;16;106;15;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
72;0.05774915962149898;;;0.08222912524889917;;-0.006887328958040437;;50.959573971331054;47.86124263808325;2.499596492749852;1.563610747457993;0.8616402969320447;0.47098431810613306;0.42812587521659395;0.3233823595334613;0.24896335869146213;0.21481772168454683;72.99940579425325;73.60322488827818;51.28012786176132;51.28012786176132;69.25229273020757;69.25229273020757;48.53718520383233;48.53718520383233;48.53718520383233;48.53718520383233;-17.593250662029504;-37.65104696886088;-28.127508969170094;-37.98837185270843;2.213627471468044;5.014449076707848;-1.258310618859241;4.930431441769173;0.0;0.0;-0.6;0.0;16;107;16;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
73;0.9766488552948678;;;0.04235427085767207;;-0.039874854391227094;;58.019897102289214;52.819391130176854;28.42534597620719;19.802850895671725;12.079590501128159;7.06032313095816;6.463219343463251;4.958148492093606;3.851140986209842;3.334692404555284;80.7480206430244;75.63601051744244;41.29847781511021;41.29847781511021;71.35541184900534;71.35541184900534;52.84156392676598;52.84156392676598;52.84156392676598;52.84156392676598;-11.609202692508916;-32.44267811359049;-14.298896044578214;-30.09187991666503;5.984047969520589;5.208368855270393;13.82861292459188;7.896491936043404;0.0;0.0;1.0;0.0;16;108;17;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
74;1.0;;;0.0338438678347422;;-0.008510403022929873;;58.877803875473816;53.43810336098986;2.5189070445315735;1.9852086357411451;1.3592861928733129;0.8579067731846024;0.7918387070951738;0.6187122308130029;0.485820531913987;0.4225313022770294;83.07350318088956;78.9403098727224;49.6681890475953;49.6681890475953;72.8146006443801;72.8146006443801;57.2020224457439;57.2020224457439;57.2020224457439;57.2020224457439;-6.260456645818749;-27.20623382003614;-3.488309739379929;-21.22402319090333;5.348746046690167;5.236444293554349;10.810586305198285;8.867856725761698;0.0;0.0;0.6;0.0;17;111;20;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
75;0.21215057906159338;;;0.06210522658485779;;0.028261358750115588;;50.59618106602758;48.52354470751177;-36.578531026037034;-26.458147740100628;-16.23855112345595;-8.281622809446233;-7.300092820990599;-4.914558653478089;-3.302830802150318;-2.596995890449051;74.74202812277687;79.52118398223027;57.32516740204657;57.32516740204657;73.14459356790283;73.14459356790283;61.273078118951574;61.273078118951574;61.273078118951574;61.273078118951574;-5.805230476522183;-22.92603315133335;-9.87262734834053;-17.440224576715732;0.4552261692965658;4.28020066870279;-6.3843176089606;3.7837986141875994;0.0;0.0;-1.0;0.0;17;112;21;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
76;0.7640286193770812;;;0.03401582420476208;;-0.028089402380095704;;55.56978514958405;51.91712844291821;21.504795473341062;14.831402096615967;8.880943328760253;4.9736040835564665;4.51839609487061;3.3935837354064446;2.5915231530083958;2.226160482215981;72.97114381098535;76.92889170488392;60.86599283691772;60.86599283691772;73.79612799515318;73.79612799515318;64.78917829656497;64.78917829656497;64.78917829656497;64.78917829656497;-2.655801329904989;-18.87198678704768;-4.215097003087521;-13.031848718839662;3.1494291466171944;4.0540463642856714;5.657530345253008;4.40837585787607;0.0;0.0;1.0;0.0;17;113;22;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
77;1.0;;;0.02001360901218362;;-0.014002215192578462;;57.550787119495155;53.29350578803416;7.238997092556808;5.291841578391846;3.3702820440393637;1.9810019699111052;1.8097724396211277;1.376377345115948;1.0585343993972032;0.9117185368404321;74.68567582095018;74.13294925157079;54.573466239372955;54.573466239372955;73.55792765520266;73.55792765520266;68.05538202313981;68.05538202313981;68.05538202313981;68.05538202313981;0.9795163357341607;-14.90168616249131;3.386222973610529;-7.559158154689598;3.6353176656391497;3.9703006245563675;7.601319976698051;5.472690564150064;0.0;0.0;0.6;0.0;17;114;23;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
78;0.4269204516327636;;;0.033752976185159156;;0.013739367172975536;;52.48870027411781;50.29089203253154;-22.74635118021761;-15.9778232221203;-9.777479100044623;-5.062086845377344;-4.467027300773829;-3.0026137555026224;-2.0041731638403135;-1.5687061878985915;69.53281487049728;72.39654483414425;53.33770467009658;53.33770467009658;73.17754347820802;73.17754347820802;70.99781209266935;70.99781209266935;70.99781209266935;70.99781209266935;1.602063380485788;-11.600936253895892;0.3984175335017426;-4.9066329252924845;0.6225470447516273;3.300749908595419;-2.9878054401087866;2.6525252293971135;0.0;0.0;-1.0;0.0;17;115;24;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
79;0.9508670137182315;;;0.01224817550877758;;-0.021504800676381573;;56.38575297167153;52.890846762595814;17.939268609474425;12.125861141486673;7.139714222591117;3.8970526975537183;3.5212176544911244;2.599954730064276;1.9541320791487493;1.6649234613546682;73.34903566206168;72.52250878450302;57.74947111764134;57.74947111764134;72.88000771589834;72.88000771589834;73.86879560798522;73.86879560798522;73.86879560798522;73.86879560798522;4.096172565057714;-8.46151449010517;5.559829987257217;-1.417811954442584;2.4941091845719257;3.139421763790722;5.161412453755474;3.4888209708499005;0.0;0.0;1.0;0.0;18;118;27;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
80;1.0;;;-0.010504431686324676;;-0.022752607195102255;;60.497940906098044;55.724905817915534;13.528198552169265;10.446779698228355;6.927474104227635;4.112187934426515;3.7521468731402408;2.8340590553197202;2.159582038513534;1.8499247081502475;77.89825758410427;73.59336937222105;62.89114649296034;62.89114649296034;72.19152074575833;72.19152074575833;76.45547371242891;76.45547371242891;76.45547371242891;76.45547371242891;8.316158478154875;-5.10597989645316;16.75942338430218;4.641266491805671;4.219985913097162;3.35553459365201;11.199593397044964;6.059078446248255;0.0;0.0;0.6;0.0;18;119;28;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
81;1.0;;;-0.03409791389095169;;-0.023593482204627012;;64.63367190954752;58.69665589472775;9.198484950897296;8.252021585891725;6.2891605198707055;4.135731003449472;3.8205873635752;2.9717500768122136;2.3069077866656187;1.9910343164247664;78.27319807970228;76.50683044195605;73.47491395967891;73.47491395967891;71.80383761121485;71.80383761121485;78.62345461410101;78.62345461410101;78.62345461410101;78.62345461410101;14.10906751573043;-1.2629704140164417;32.48954425680631;13.924025746805885;5.792909037575555;3.8430094824367185;15.73012087250413;9.282759255000215;0.0;0.0;0.36;0.0;18;120;29;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
82;0.735501599331626;;;-0.02386904517957945;;0.010228868711372237;;59.70966494068653;55.84944985223361;-23.93214872719802;-16.532917183240535;-9.794801083288078;-4.924006968860986;-4.321407314022409;-2.847206042494136;-1.8573479144802505;-1.4351502695839216;76.26777674561505;77.47974413647385;80.03371134883449;80.03371134883449;73.41803995569133;73.41803995569133;80.36868067227564;80.36868067227564;80.36868067227564;80.36868067227564;16.656917564933792;2.3210071817736058;35.41983037547925;21.089293956363672;2.5478500492033618;3.5839775957900475;2.9302861186729388;7.165268209557787;0.0;0.0;0.216;0.0;18;121;30;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
83;0.0;;;0.018034186275226096;;0.041903231454805547;;47.0785258060223;47.95057982223845;-34.74045466260941;-29.277580636514287;-21.240818535670236;-12.631139134664231;-11.33525468635925;-7.898870029995159;-5.356413159259212;-4.208746566651023;72.6780272427133;75.7396673560102;75.3720802801145;75.3720802801145;73.6174781101824;73.6174781101824;81.44806311850502;81.44806311850502;81.44806311850502;81.44806311850502;12.663039414709374;4.38941362836076;16.411657276579263;19.53008172976887;-3.9938781502244183;2.0684064465871543;-19.008173098899988;-1.559212226594802;-1.0;0.0;-1.0;-1.0;19;125;4;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
84;0.34469508340112803;;;-0.008477457594180985;;-0.026511643869407082;;52.175700567622826;51.29707258414402;20.83698935689906;14.811860891158354;9.193503260365524;5.097174761600527;4.593211292158564;3.3464927619055658;2.476506259579317;2.0923717661982693;67.54247325862165;72.16275908231665;55.26081704888232;55.26081704888232;72.7416038379024;72.7416038379024;81.81233384580898;81.81233384580898;81.81233384580898;81.81233384580898;12.019717349266102;5.915474372541828;13.297987875853778;17.452717111797174;-0.6433220654432716;1.526060744181068;-3.1136694007254846;-2.0773646179716962;-0.6;0.0;-0.6;-0.6;19;126;5;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
